algo,k,frac,m,seed,center_idx,R,G,B
lightweight,4,0.005,1038.0,0.0,0,189.85347480390809,95.5506143526423,63.61503004093524
lightweight,4,0.005,1038.0,0.0,1,173.87846991948197,135.46784745476972,106.10694074873402
lightweight,4,0.005,1038.0,0.0,2,20.398029951086926,21.40080412253856,25.19091734997364
lightweight,4,0.005,1038.0,0.0,3,103.06747860215083,78.02860656894714,73.1232425688523
lightweight,4,0.005,1038.0,1.0,0,96.98845596196188,72.74313492359408,69.55738600219522
lightweight,4,0.005,1038.0,1.0,1,190.35278491389641,96.1160096235704,63.72617640198704
lightweight,4,0.005,1038.0,1.0,2,170.68617650138606,134.32984899885065,106.08606763068107
lightweight,4,0.005,1038.0,1.0,3,19.408669639714248,20.630402015974312,24.349402211836633
lightweight,4,0.005,1038.0,2.0,0,173.06743106952365,134.27816860608618,105.01036427116912
lightweight,4,0.005,1038.0,2.0,1,17.666947616748132,18.359931434279474,21.7785691750303
lightweight,4,0.005,1038.0,2.0,2,102.39138535177703,70.3097545613031,66.95502941378513
lightweight,4,0.005,1038.0,2.0,3,189.77234856825984,96.08415513495848,62.89782429601326
lightweight,4,0.005,1038.0,3.0,0,191.10921102314944,97.76497835273429,63.981750523524845
lightweight,4,0.005,1038.0,3.0,1,19.047393061988913,20.493798512777857,24.352503197070646
lightweight,4,0.005,1038.0,3.0,2,101.28534715327856,74.1566654491404,69.85150360752374
lightweight,4,0.005,1038.0,3.0,3,168.61534856268713,133.64009929126195,106.17710310953976
lightweight,4,0.005,1038.0,4.0,0,187.97439180784912,95.48037522077927,63.89470418456412
lightweight,4,0.005,1038.0,4.0,1,169.99461817743926,134.7656245713576,107.19506381977362
lightweight,4,0.005,1038.0,4.0,2,95.92879627533279,73.6063391079187,70.01304280542543
lightweight,4,0.005,1038.0,4.0,3,18.59553073992771,20.137453419739757,24.288893539170175
random,4,0.005,1038.0,0.0,0,175.8565022421524,136.57847533632278,106.8923766816143
random,4,0.005,1038.0,0.0,1,70.86666666666666,46.10666666666665,47.68666666666665
