algo,k,frac,m,seed,center_idx,longitude,latitude
lightweight,64,0.0025,2498.0,4.0,24,-74.00286852754282,40.679221644656586
lightweight,64,0.0025,2498.0,4.0,25,-73.9739025526133,40.69108266411924
lightweight,64,0.0025,2498.0,4.0,26,-73.93647146571135,40.84705670302823
lightweight,64,0.0025,2498.0,4.0,27,-73.99042434703037,40.71566239305773
lightweight,64,0.0025,2498.0,4.0,28,-73.94276047025173,40.748164594116275
lightweight,64,0.0025,2498.0,4.0,29,-73.96300159649286,40.76631943422438
lightweight,64,0.0025,2498.0,4.0,30,-73.98991420231836,40.75261806009717
lightweight,64,0.0025,2498.0,4.0,31,-73.99457742721091,40.72680434556329
lightweight,64,0.0025,2498.0,4.0,32,-73.8637423613153,40.75099688490941
lightweight,64,0.0025,2498.0,4.0,33,-73.97881756674566,40.72640556826674
lightweight,64,0.0025,2498.0,4.0,34,-73.97197208104268,40.74664316502136
lightweight,64,0.0025,2498.0,4.0,35,-73.91997865809005,40.81193327277465
lightweight,64,0.0025,2498.0,4.0,36,-73.89406701623514,40.87098523226996
lightweight,64,0.0025,2498.0,4.0,37,-73.98967466296472,40.76845502299309
lightweight,64,0.0025,2498.0,4.0,38,-73.95541894004047,40.73471119863791
lightweight,64,0.0025,2498.0,4.0,39,-73.90270043180017,40.7042066705282
lightweight,64,0.0025,2498.0,4.0,40,-73.9920587271266,40.7401536162474
lightweight,64,0.0025,2498.0,4.0,41,-73.98258906580152,40.67476301177385
lightweight,64,0.0025,2498.0,4.0,42,-73.95483367772835,40.773931440758595
lightweight,64,0.0025,2498.0,4.0,43,-73.99976171535693,40.73751063732386
lightweight,64,0.0025,2498.0,4.0,44,-73.9584130609875,40.6666190878689
lightweight,64,0.0025,2498.0,4.0,45,-73.93057741733087,40.767017806229134
lightweight,64,0.0025,2498.0,4.0,46,-73.94176673756682,40.69691318501127
lightweight,64,0.0025,2498.0,4.0,47,-73.96917706439206,40.64566986222176
lightweight,64,0.0025,2498.0,4.0,48,-73.99270130002725,40.692194504949555
lightweight,64,0.0025,2498.0,4.0,49,-73.98088279170753,40.77830875185193
lightweight,64,0.0025,2498.0,4.0,50,-74.007094026003,40.73616762785407
lightweight,64,0.0025,2498.0,4.0,51,-73.98051339066807,40.75092065773574
lightweight,64,0.0025,2498.0,4.0,52,-73.90281801113247,40.82463448119434
lightweight,64,0.0025,2498.0,4.0,53,-73.92467019724334,40.82626371025079
lightweight,64,0.0025,2498.0,4.0,54,-73.94390336832784,40.82392433248706
lightweight,64,0.0025,2498.0,4.0,55,-73.91763414637809,40.76146058008018
lightweight,64,0.0025,2498.0,4.0,56,-73.98580376940068,40.725864984349904
lightweight,64,0.0025,2498.0,4.0,57,-73.99459569235607,40.6620145333229
lightweight,64,0.0025,2498.0,4.0,58,-73.96404924537168,40.714254180328645
lightweight,64,0.0025,2498.0,4.0,59,-74.00925860176325,40.71952545427809
lightweight,64,0.0025,2498.0,4.0,60,-73.97162740412766,40.67694216509546
lightweight,64,0.0025,2498.0,4.0,61,-73.99731785781,40.75945380160451
lightweight,64,0.0025,2498.0,4.0,62,-73.88333143348184,40.75279889776773
lightweight,64,0.0025,2498.0,4.0,63,-73.9211260409352,40.70617817285434
random,64,0.0025,2498.0,0.0,0,-73.91707386956521,40.81224660869565
random,64,0.0025,2498.0,0.0,1,-73.97734823373031,40.73844446571039
random,64,0.0025,2498.0,0.0,2,-73.96827392912489,40.69395471087197
random,64,0.0025,2498.0,0.0,3,-73.92197922326676,40.74509780504622
random,64,0.0025,2498.0,0.0,4,-74.00584082618532,40.717167593677964
random,64,0.0025,2498.0,0.0,5,-73.98007295711324,40.77797013057808
random,64,0.0025,2498.0,0.0,6,-73.95072630880708,40.77734514124337
random,64,0.0025,2498.0,0.0,7,-73.95445403727199,40.71456621729544
random,64,0.0025,2498.0,0.0,8,-74.00243043128486,40.74247467669321
random,64,0.0025,2498.0,0.0,9,-74.01465647111044,40.678935568915385
random,64,0.0025,2498.0,0.0,10,-73.94713291724138,40.66757827241379
random,64,0.0025,2498.0,0.0,11,-73.88443383333333,40.759475
random,64,0.0025,2498.0,0.0,12,-73.91042982765448,40.70087559153005
random,64,0.0025,2498.0,0.0,13,-73.93934789960501,40.80442462345297
random,64,0.0025,2498.0,0.0,14,-73.8887169,40.8352954
random,64,0.0025,2498.0,0.0,15,-73.98807090295497,40.756020974161956
random,64,0.0025,2498.0,0.0,16,-73.98419151331433,40.668656181886895
random,64,0.0025,2498.0,0.0,17,-73.99069343429255,40.728240506377674
random,64,0.0025,2498.0,0.0,18,-73.96177741645683,40.80160265790328
random,64,0.0025,2498.0,0.0,19,-73.94615032882584,40.746611748702904
random,64,0.0025,2498.0,0.0,20,-73.9870236073424,40.70155323634165
random,64,0.0025,2498.0,0.0,21,-73.99400377234338,40.74924083913323
random,64,0.0025,2498.0,0.0,22,-73.94510292801527,40.68978917854493
random,64,0.0025,2498.0,0.0,23,-73.91426055362429,40.767274994723365
random,64,0.0025,2498.0,0.0,24,-73.97332416166053,40.761330156780325
random,64,0.0025,2498.0,0.0,25,-73.859245,40.74435833333333
random,64,0.0025,2498.0,0.0,26,-73.93246754545454,40.854758545454544
random,64,0.0025,2498.0,0.0,27,-74.01170580403071,40.71074245208341
random,64,0.0025,2498.0,0.0,28,-73.94487816416861,40.721576698665736
random,64,0.0025,2498.0,0.0,29,-73.92744420689655,40.696430827586205
random,64,0.0025,2498.0,0.0,30,-74.00569525510177,40.65359303359431
random,64,0.0025,2498.0,0.0,31,-73.98116292249632,40.72106880550317
random,64,0.0025,2498.0,0.0,32,-73.91211018748125,40.8402404
random,64,0.0025,2498.0,0.0,33,-73.89201521818181,40.86791136363637
random,64,0.0025,2498.0,0.0,34,-73.95275934177788,40.81614387584325
random,64,0.0025,2498.0,0.0,35,-73.99168892668405,40.716621030000354
random,64,0.0025,2498.0,0.0,36,-73.96599250690765,40.64960993050905
random,64,0.0025,2498.0,0.0,37,-73.92996316153847,40.668567446153844
random,64,0.0025,2498.0,0.0,38,-73.94923410460164,40.789763673312905
random,64,0.0025,2498.0,0.0,39,-73.97120890101169,40.67652456937848
random,64,0.0025,2498.0,0.0,40,-73.95637745608883,40.72923196062222
random,64,0.0025,2498.0,0.0,41,-73.93852177512888,40.831313298229766
random,64,0.0025,2498.0,0.0,42,-73.93247923737735,40.76448992629345
random,64,0.0025,2498.0,0.0,43,-73.99804055347826,40.68044056086956
random,64,0.0025,2498.0,0.0,44,-73.9793416461197,40.75430150891113
random,64,0.0025,2498.0,0.0,45,-74.00127050801834,40.75483189586363
random,64,0.0025,2498.0,0.0,46,-74.01976166666667,40.639637
random,64,0.0025,2498.0,0.0,47,-73.9923750143103,40.764929799028835
random,64,0.0025,2498.0,0.0,48,-73.97247443666654,40.78952153515513
random,64,0.0025,2498.0,0.0,49,-74.0061731965427,40.733705946906504
random,64,0.0025,2498.0,0.0,50,-73.98520938528296,40.74259187546901
random,64,0.0025,2498.0,0.0,51,-73.98028920302615,40.687185615587104
random,64,0.0025,2498.0,0.0,52,-73.96421423309741,40.76054596183668
random,64,0.0025,2498.0,0.0,53,-73.89543798021197,40.74662639211873
random,64,0.0025,2498.0,0.0,54,-73.93904868172415,40.70624859137931
random,64,0.0025,2498.0,0.0,55,-73.95797119635658,40.77109416798225
random,64,0.0025,2498.0,0.0,56,-73.96394071335013,40.712851045264735
random,64,0.0025,2498.0,0.0,57,-73.99216730107115,40.73704068736753
random,64,0.0025,2498.0,0.0,58,-73.98275095880273,40.730181106453756
random,64,0.0025,2498.0,0.0,59,-73.9590161012106,40.67482263637473
random,64,0.0025,2498.0,0.0,60,-73.99245659982356,40.69186634218545
random,64,0.0025,2498.0,0.0,61,-73.98233198458561,40.766250839189354
random,64,0.0025,2498.0,0.0,62,-73.97127036115312,40.75109964047898
random,64,0.0025,2498.0,0.0,63,-73.99783161152007,40.72576127048948
random,64,0.0025,2498.0,1.0,0,-73.97385280575037,40.7888030570211
random,64,0.0025,2498.0,1.0,1,-73.96264306372056,40.713769331094504
random,64,0.0025,2498.0,1.0,2,-73.9902786823041,40.74562006392063
random,64,0.0025,2498.0,1.0,3,-73.93538653828587,40.75415776506437
random,64,0.0025,2498.0,1.0,4,-73.90529773481353,40.85908827050645
random,64,0.0025,2498.0,1.0,5,-73.98156854084988,40.6854248496084
random,64,0.0025,2498.0,1.0,6,-74.00976831747954,40.71173239803759
random,64,0.0025,2498.0,1.0,7,-73.91737088706067,40.68859978341117
random,64,0.0025,2498.0,1.0,8,-73.90299990595653,40.75025380527855
random,64,0.0025,2498.0,1.0,9,-73.95852996678462,40.68087929860064
random,64,0.0025,2498.0,1.0,10,-73.97222674208751,40.75662894545742
random,64,0.0025,2498.0,1.0,11,-73.9820204103831,40.729797255515315
random,64,0.0025,2498.0,1.0,12,-73.92408310894328,40.81882931951212
random,64,0.0025,2498.0,1.0,13,-73.9587046422566,40.770540604222234
random,64,0.0025,2498.0,1.0,14,-74.00281916017373,40.74234765287861
random,64,0.0025,2498.0,1.0,15,-73.9870902466496,40.6685691412894
random,64,0.0025,2498.0,1.0,16,-73.93852311443176,40.80235840139393
random,64,0.0025,2498.0,1.0,17,-73.88103,40.75017230769231
random,64,0.0025,2498.0,1.0,18,-73.94442357673981,40.716683371355856
random,64,0.0025,2498.0,1.0,19,-73.99828269469428,40.7524756475128
random,64,0.0025,2498.0,1.0,20,-73.99021695232106,40.7147877570494
random,64,0.0025,2498.0,1.0,21,-73.92753093626486,40.781081015029756
random,64,0.0025,2498.0,1.0,22,-73.98909690350908,40.77137101671452
random,64,0.0025,2498.0,1.0,23,-73.96577998889629,40.798753382621534
random,64,0.0025,2498.0,1.0,24,-74.008619,40.645545818181816
random,64,0.0025,2498.0,1.0,25,-73.889779,40.87275944444445
random,64,0.0025,2498.0,1.0,26,-73.9953994920043,40.68444231952619
random,64,0.0025,2498.0,1.0,27,-73.93763458237017,40.84648449176555
random,64,0.0025,2498.0,1.0,28,-73.97384087194497,40.64635627966225
random,64,0.0025,2498.0,1.0,29,-73.99838204799276,40.7219064133064
random,64,0.0025,2498.0,1.0,30,-73.95527607219923,40.72351976234217
random,64,0.0025,2498.0,1.0,31,-73.90626380627732,40.70029035279705
random,64,0.0025,2498.0,1.0,32,-73.98256941456553,40.75374928421127
random,64,0.0025,2498.0,1.0,33,-73.91792584210526,40.70533889473684
random,64,0.0025,2498.0,1.0,34,-73.97556776821598,40.744075224648306
random,64,0.0025,2498.0,1.0,35,-73.95216647887894,40.80106528174971
random,64,0.0025,2498.0,1.0,36,-73.98011990093673,40.77876652452816
random,64,0.0025,2498.0,1.0,37,-73.93528993819778,40.697439354061075
random,64,0.0025,2498.0,1.0,38,-73.94341166666666,40.650095
random,64,0.0025,2498.0,1.0,39,-73.95590729582288,40.73931229905324
random,64,0.0025,2498.0,1.0,40,-74.01069231966399,40.67776039686034
random,64,0.0025,2498.0,1.0,41,-73.91142303252663,40.77126049553275
random,64,0.0025,2498.0,1.0,42,-73.991519582527,40.76050092664037
random,64,0.0025,2498.0,1.0,43,-73.9741299830729,40.678147987516475
random,64,0.0025,2498.0,1.0,44,-73.99176515106457,40.73325995334256
random,64,0.0025,2498.0,1.0,45,-73.91945447225221,40.74579503194809
random,64,0.0025,2498.0,1.0,46,-73.96909809842481,40.69401671690288
random,64,0.0025,2498.0,1.0,47,-73.96007814166667,40.65830805
random,64,0.0025,2498.0,1.0,48,-73.892906875,40.833444375
random,64,0.0025,2498.0,1.0,49,-73.95005120859189,40.78135194200771
random,64,0.0025,2498.0,1.0,50,-73.92433742410064,40.76352289119754
random,64,0.0025,2498.0,1.0,51,-73.97958311036781,40.722203052904085
random,64,0.0025,2498.0,1.0,52,-73.94487643063593,40.82332929103619
random,64,0.0025,2498.0,1.0,53,-73.96494071717802,40.7599252746557
random,64,0.0025,2498.0,1.0,54,-74.00575312983202,40.73036642506024
random,64,0.0025,2498.0,1.0,55,-73.86085250000001,40.750032499999996
random,64,0.0025,2498.0,1.0,56,-73.96108914999999,40.811668077
random,64,0.0025,2498.0,1.0,57,-73.99087708035769,40.69619018455218
random,64,0.0025,2498.0,1.0,58,-73.94612369766578,40.682170917047365
random,64,0.0025,2498.0,1.0,59,-73.91245197666207,40.83462422333803
random,64,0.0025,2498.0,1.0,60,-73.98286144139034,40.73944718579378
random,64,0.0025,2498.0,1.0,61,-73.9888695290074,40.724380690260915
random,64,0.0025,2498.0,1.0,62,-73.98024713769377,40.764988510777776
random,64,0.0025,2498.0,1.0,63,-73.97737441813021,40.668899693158515
random,64,0.0025,2498.0,2.0,0,-73.97945062985318,40.741762819407064
random,64,0.0025,2498.0,2.0,1,-73.93865016150252,40.83612324934458
random,64,0.0025,2498.0,2.0,2,-73.95521085940929,40.67000544559464
random,64,0.0025,2498.0,2.0,3,-73.94284199401291,40.746959221239734
random,64,0.0025,2498.0,2.0,4,-73.99668315495315,40.72797688755945
random,64,0.0025,2498.0,2.0,5,-73.94567841733334,40.788115
random,64,0.0025,2498.0,2.0,6,-73.9915931219285,40.66716560301364
random,64,0.0025,2498.0,2.0,7,-73.97961003834604,40.762489751680725
random,64,0.0025,2498.0,2.0,8,-73.90740787477824,40.7041854410763
random,64,0.0025,2498.0,2.0,9,-73.89416589851378,40.83041271152624
random,64,0.0025,2498.0,2.0,10,-73.91880040876389,40.69376382361421
random,64,0.0025,2498.0,2.0,11,-73.97721832572333,40.685109854793865
random,64,0.0025,2498.0,2.0,12,-73.95594628862152,40.73317405585078
random,64,0.0025,2498.0,2.0,13,-73.91080482111704,40.77099746934249
random,64,0.0025,2498.0,2.0,14,-74.00028454831806,40.75650603322565
random,64,0.0025,2498.0,2.0,15,-74.01159190604376,40.71510887784207
random,64,0.0025,2498.0,2.0,16,-73.99180895998074,40.71604968109208
random,64,0.0025,2498.0,2.0,17,-73.97252477357992,40.78844684067548
random,64,0.0025,2498.0,2.0,18,-73.96330523632554,40.77195953101894
random,64,0.0025,2498.0,2.0,19,-73.9529978672439,40.80259375275157
random,64,0.0025,2498.0,2.0,20,-73.86983142857143,40.73820714285714
random,64,0.0025,2498.0,2.0,21,-73.92810931136385,40.86279005587263
random,64,0.0025,2498.0,2.0,22,-73.98980966589797,40.77025046530655
random,64,0.0025,2498.0,2.0,23,-73.95042495273587,40.68978526388965
random,64,0.0025,2498.0,2.0,24,-73.91795481421086,40.74978241458052
random,64,0.0025,2498.0,2.0,25,-73.95882667412322,40.71497084120392
random,64,0.0025,2498.0,2.0,26,-73.99372883567088,40.69092591983272
random,64,0.0025,2498.0,2.0,27,-73.9876247140185,40.74758147489268
random,64,0.0025,2498.0,2.0,28,-73.98888476649363,40.726659346519824
random,64,0.0025,2498.0,2.0,29,-73.89723053333333,40.86686666666667
random,64,0.0025,2498.0,2.0,30,-73.9207,40.80710525
random,64,0.0025,2498.0,2.0,31,-73.99681034055541,40.7450171380876
random,64,0.0025,2498.0,2.0,32,-73.89495216925793,40.749421002154534
random,64,0.0025,2498.0,2.0,33,-74.01263165510177,40.64681523359431
random,64,0.0025,2498.0,2.0,34,-73.97098111764706,40.64941288235294
random,64,0.0025,2498.0,2.0,35,-73.93521517465327,40.69800682798368
random,64,0.0025,2498.0,2.0,36,-73.94146277306102,40.80935465341789
random,64,0.0025,2498.0,2.0,37,-73.94459402674674,40.716992772106266
random,64,0.0025,2498.0,2.0,38,-73.96751065985477,40.76036187194129
random,64,0.0025,2498.0,2.0,39,-73.98015089745508,40.66983984482557
random,64,0.0025,2498.0,2.0,40,-73.96392088922934,40.80317609736584
random,64,0.0025,2498.0,2.0,41,-74.00390542193942,40.7419208564942
random,64,0.0025,2498.0,2.0,42,-74.01100478252276,40.705451642226684
random,64,0.0025,2498.0,2.0,43,-74.00425384369343,40.677268363006085
random,64,0.0025,2498.0,2.0,44,-73.96821544699824,40.678390939000366
random,64,0.0025,2498.0,2.0,45,-73.93894031818182,40.67037934090909
random,64,0.0025,2498.0,2.0,46,-73.97513652518074,40.75204804655904
random,64,0.0025,2498.0,2.0,47,-73.99005696200834,40.75838206230947
random,64,0.0025,2498.0,2.0,48,-73.93600387454946,40.79528003725756
random,64,0.0025,2498.0,2.0,49,-73.91751761311855,40.83913143629254
random,64,0.0025,2498.0,2.0,50,-73.95143271101414,40.82034045881351
random,64,0.0025,2498.0,2.0,51,-73.9806730084121,40.72982832449734
random,64,0.0025,2498.0,2.0,52,-73.92902257036828,40.76458928008048
random,64,0.0025,2498.0,2.0,53,-73.98584741594895,40.697125202021205
random,64,0.0025,2498.0,2.0,54,-73.98232158419559,40.719651980724365
random,64,0.0025,2498.0,2.0,55,-74.00244847377833,40.71560685567564
random,64,0.0025,2498.0,2.0,56,-73.98984638858423,40.736328783129956
random,64,0.0025,2498.0,2.0,57,-73.95320879514597,40.78109402421301
random,64,0.0025,2498.0,2.0,58,-73.96966159448594,40.69717582389798
random,64,0.0025,2498.0,2.0,59,-73.86679375,40.75592625
random,64,0.0025,2498.0,2.0,60,-74.00645662448893,40.73067513957134
random,64,0.0025,2498.0,2.0,61,-73.95478362222525,40.769302530021704
random,64,0.0025,2498.0,2.0,62,-73.9106509090909,40.81862045454545
random,64,0.0025,2498.0,2.0,63,-73.98053215094374,40.77709559317365
random,64,0.0025,2498.0,3.0,0,-73.94361927916667,40.69473126166667
random,64,0.0025,2498.0,3.0,1,-73.99632423332973,40.74361400813896
random,64,0.0025,2498.0,3.0,2,-73.93756684054343,40.79870280196138
random,64,0.0025,2498.0,3.0,3,-73.9831429751184,40.66188173377976
random,64,0.0025,2498.0,3.0,4,-73.99572918878143,40.716287583812786
random,64,0.0025,2498.0,3.0,5,-73.92736641601948,40.769557737844124
random,64,0.0025,2498.0,3.0,6,-73.9530901726956,40.74571470800019
random,64,0.0025,2498.0,3.0,7,-73.908377625,40.815386
random,64,0.0025,2498.0,3.0,8,-73.98083544999338,40.76135057103181
random,64,0.0025,2498.0,3.0,9,-73.97415282281969,40.695975551379355
random,64,0.0025,2498.0,3.0,10,-73.98838516210262,40.728732769432426
random,64,0.0025,2498.0,3.0,11,-73.8856081875,40.752168875
random,64,0.0025,2498.0,3.0,12,-73.95366029032257,40.810918480645164
random,64,0.0025,2498.0,3.0,13,-73.95283775391852,40.770813106033295
random,64,0.0025,2498.0,3.0,14,-73.89127285714285,40.87043157142857
random,64,0.0025,2498.0,3.0,15,-73.91268214285714,40.68712357142857
random,64,0.0025,2498.0,3.0,16,-73.98496109802282,40.69023136348447
random,64,0.0025,2498.0,3.0,17,-74.01490324372212,40.71293748282978
random,64,0.0025,2498.0,3.0,18,-73.9624702173913,40.651335565217394
random,64,0.0025,2498.0,3.0,19,-73.97178792462785,40.78955194892411
random,64,0.0025,2498.0,3.0,20,-73.94296382225885,40.723439101310625
random,64,0.0025,2498.0,3.0,21,-73.92025622115789,40.83192952083638
random,64,0.0025,2498.0,3.0,22,-73.95718472548866,40.67509226436123
random,64,0.0025,2498.0,3.0,23,-73.97095099878277,40.75832896014393
random,64,0.0025,2498.0,3.0,24,-73.9907017122533,40.76501149493702
random,64,0.0025,2498.0,3.0,25,-73.98034129345193,40.739590001635236
random,64,0.0025,2498.0,3.0,26,-73.99656889957579,40.72851496368589
random,64,0.0025,2498.0,3.0,27,-73.97262013829173,40.681092191016646
random,64,0.0025,2498.0,3.0,28,-73.96104219903576,40.71446715470512
random,64,0.0025,2498.0,3.0,29,-74.00862164985386,40.676903002961176
random,64,0.0025,2498.0,3.0,30,-73.91856578475132,40.75225556940575
random,64,0.0025,2498.0,3.0,31,-73.91374490983674,40.77071532155625
random,64,0.0025,2498.0,3.0,32,-73.95140514593976,40.78387977790188
random,64,0.0025,2498.0,3.0,33,-73.98927625185249,40.751777952427624
random,64,0.0025,2498.0,3.0,34,-74.00470780735162,40.73802367592109
random,64,0.0025,2498.0,3.0,35,-73.99230224357709,40.69624151364397
random,64,0.0025,2498.0,3.0,36,-73.98213306245549,40.67681381750435
random,64,0.0025,2498.0,3.0,37,-73.95513221355087,40.72773976900303
random,64,0.0025,2498.0,3.0,38,-73.98068704366042,40.77656619624097
random,64,0.0025,2498.0,3.0,39,-74.01039768940873,40.64611630882372
random,64,0.0025,2498.0,3.0,40,-73.862248,40.753416
random,64,0.0025,2498.0,3.0,41,-73.89832733333333,40.843950916666664
random,64,0.0025,2498.0,3.0,42,-73.96323070840663,40.767663591871184
random,64,0.0025,2498.0,3.0,43,-73.92707448148148,40.701047037037036
random,64,0.0025,2498.0,3.0,44,-73.96223301067856,40.802051854837856
random,64,0.0025,2498.0,3.0,45,-73.9375089435066,40.75182602707181
random,64,0.0025,2498.0,3.0,46,-73.94798301440099,40.66833732781159
random,64,0.0025,2498.0,3.0,47,-73.90369617949366,40.744886542531304
random,64,0.0025,2498.0,3.0,48,-74.00706630506022,40.72361755723561
random,64,0.0025,2498.0,3.0,49,-73.97444933652905,40.74714395246759
random,64,0.0025,2498.0,3.0,50,-73.93572054545454,40.67909533636364
random,64,0.0025,2498.0,3.0,51,-73.91207935714286,40.71046942857143
random,64,0.0025,2498.0,3.0,52,-73.9455037132786,40.71171929314038
random,64,0.0025,2498.0,3.0,53,-73.96413180141046,40.69095183387921
random,64,0.0025,2498.0,3.0,54,-73.99049437983263,40.738840763287
random,64,0.0025,2498.0,3.0,55,-74.00099233455641,40.7527364804529
random,64,0.0025,2498.0,3.0,56,-73.98754654231045,40.71828510947041
random,64,0.0025,2498.0,3.0,57,-73.99532810303852,40.67984555404248
random,64,0.0025,2498.0,3.0,58,-73.98011251430749,40.726360033376565
random,64,0.0025,2498.0,3.0,59,-74.008357520157,40.70875142876617
random,64,0.0025,2498.0,3.0,60,-73.92399865539214,40.8163697388567
random,64,0.0025,2498.0,3.0,61,-73.902252,40.703895333333335
random,64,0.0025,2498.0,3.0,62,-73.9347088,40.8500027
random,64,0.0025,2498.0,3.0,63,-73.94355015768625,40.8127907535206
random,64,0.0025,2498.0,4.0,0,-73.95213734509142,40.71572949573707
random,64,0.0025,2498.0,4.0,1,-73.9817955879874,40.734116662949276
random,64,0.0025,2498.0,4.0,2,-73.91226928736185,40.83837703103707
random,64,0.0025,2498.0,4.0,3,-73.9547906477174,40.77200727874534
random,64,0.0025,2498.0,4.0,4,-74.00564495951328,40.71032581232484
random,64,0.0025,2498.0,4.0,5,-73.91930690130627,40.74568968321745
random,64,0.0025,2498.0,4.0,6,-73.98272168914286,40.67037691142857
random,64,0.0025,2498.0,4.0,7,-73.9897868528674,40.76951259431296
random,64,0.0025,2498.0,4.0,8,-73.93588888607142,40.67064227107143
random,64,0.0025,2498.0,4.0,9,-73.95174924024303,40.805363511550134
random,64,0.0025,2498.0,4.0,10,-73.99122381825394,40.734282468439744
random,64,0.0025,2498.0,4.0,11,-73.9751541569431,40.74333137354382
random,64,0.0025,2498.0,4.0,12,-73.98654006629422,40.74792629009725
random,64,0.0025,2498.0,4.0,13,-73.877509,40.752592
random,64,0.0025,2498.0,4.0,14,-73.9818952073472,40.76399522537558
random,64,0.0025,2498.0,4.0,15,-73.91617967482567,40.6825636256116
random,64,0.0025,2498.0,4.0,16,-73.98500858900758,40.69694428181623
random,64,0.0025,2498.0,4.0,17,-74.00075143823378,40.75405593011203
random,64,0.0025,2498.0,4.0,18,-73.93916697564794,40.79753346387704
random,64,0.0025,2498.0,4.0,19,-73.92027924259934,40.86325078750903
random,64,0.0025,2498.0,4.0,20,-73.91023357808346,40.77146763917875
random,64,0.0025,2498.0,4.0,21,-73.97324611556982,40.788662997914564
random,64,0.0025,2498.0,4.0,22,-73.96509066192851,40.690497526186235
random,64,0.0025,2498.0,4.0,23,-74.00756560437543,40.721687402401216
random,64,0.0025,2498.0,4.0,24,-74.00401850117852,40.67913090620173
random,64,0.0025,2498.0,4.0,25,-73.8921022144271,40.86406177879514
random,64,0.0025,2498.0,4.0,26,-73.93274945173451,40.75808053096364
random,64,0.0025,2498.0,4.0,27,-73.98890085057803,40.714513880289225
random,64,0.0025,2498.0,4.0,28,-73.96233127272727,40.65517518181818
random,64,0.0025,2498.0,4.0,29,-73.94151443224827,40.719895419369486
random,64,0.0025,2498.0,4.0,30,-73.95587203164943,40.73260268630887
random,64,0.0025,2498.0,4.0,31,-73.9693001277455,40.75669797273617
random,64,0.0025,2498.0,4.0,32,-74.00258245032367,40.73240903713122
random,64,0.0025,2498.0,4.0,33,-73.95071250726924,40.785193874474494
random,64,0.0025,2498.0,4.0,34,-73.97796849878769,40.68678116407278
random,64,0.0025,2498.0,4.0,35,-73.95527812053635,40.6751795249161
random,64,0.0025,2498.0,4.0,36,-73.91995955523319,40.76363534186783
random,64,0.0025,2498.0,4.0,37,-73.97779013531157,40.75507716220813
random,64,0.0025,2498.0,4.0,38,-73.93691876916886,40.84512334424674
random,64,0.0025,2498.0,4.0,39,-73.89209015965103,40.749873440327825
random,64,0.0025,2498.0,4.0,40,-73.90856055,40.7052256
random,64,0.0025,2498.0,4.0,41,-73.99621827499179,40.74337683623399
random,64,0.0025,2498.0,4.0,42,-73.96299280291544,40.80242900405296
random,64,0.0025,2498.0,4.0,43,-73.94383658285714,40.694101904285716
random,64,0.0025,2498.0,4.0,44,-74.01022190943861,40.65161377099644
random,64,0.0025,2498.0,4.0,45,-74.01366033998114,40.711404824926746
random,64,0.0025,2498.0,4.0,46,-73.99221583703527,40.69493096561205
random,64,0.0025,2498.0,4.0,47,-73.99266436266839,40.75685707372505
random,64,0.0025,2498.0,4.0,48,-73.90506141666667,40.820381833333336
random,64,0.0025,2498.0,4.0,49,-73.9265198656025,40.69853170744012
random,64,0.0025,2498.0,4.0,50,-73.92716271428571,40.81818514285714
random,64,0.0025,2498.0,4.0,51,-73.97864987648828,40.65546108498678
random,64,0.0025,2498.0,4.0,52,-73.96171583380095,40.7140293573076
random,64,0.0025,2498.0,4.0,53,-73.9958678338356,40.7198638194427
random,64,0.0025,2498.0,4.0,54,-73.98743834141779,40.72505798975843
random,64,0.0025,2498.0,4.0,55,-73.9798270877515,40.72341736657683
random,64,0.0025,2498.0,4.0,56,-73.94799176571429,40.74609940333333
random,64,0.0025,2498.0,4.0,57,-73.97228024629604,40.676727021751205
random,64,0.0025,2498.0,4.0,58,-73.9452793,40.8211091
random,64,0.0025,2498.0,4.0,59,-74.00502353072676,40.74197193372047
random,64,0.0025,2498.0,4.0,60,-73.98046759829728,40.77778087700715
random,64,0.0025,2498.0,4.0,61,-73.9625179441637,40.76613909034492
random,64,0.0025,2498.0,4.0,62,-73.99222302038007,40.663177485352264
random,64,0.0025,2498.0,4.0,63,-73.9948303594614,40.68468317599694
lightweight,64,0.005,4997.0,0.0,0,-74.0049345883803,40.74222502951624
lightweight,64,0.005,4997.0,0.0,1,-73.94643539606474,40.72060747176259
lightweight,64,0.005,4997.0,0.0,2,-73.91326671819249,40.769647535748355
lightweight,64,0.005,4997.0,0.0,3,-73.97264427074218,40.75922310788657
lightweight,64,0.005,4997.0,0.0,4,-73.99900909370581,40.6823384843278
lightweight,64,0.005,4997.0,0.0,5,-73.93777235629292,40.842493738768894
lightweight,64,0.005,4997.0,0.0,6,-73.94202249532465,40.666140014354895
lightweight,64,0.005,4997.0,0.0,7,-73.99126718245891,40.71836410178075
lightweight,64,0.005,4997.0,0.0,8,-73.93918686607587,40.798292969269184
lightweight,64,0.005,4997.0,0.0,9,-73.9729017887691,40.675933293028905
lightweight,64,0.005,4997.0,0.0,10,-73.98045997227345,40.73076833498299
lightweight,64,0.005,4997.0,0.0,11,-73.89836854031282,40.70185897366075
lightweight,64,0.005,4997.0,0.0,12,-73.89003719985696,40.837824467948785
lightweight,64,0.005,4997.0,0.0,13,-73.99177460368702,40.76690686919722
lightweight,64,0.005,4997.0,0.0,14,-73.96924718058982,40.793952866337804
