algo,k,frac,m,seed,r1,r2,r3
random,8,0.05,52429,2,0.9958516745628291,0.9950210932670921,1.0005297341836374
random,8,0.05,52429,3,0.9996313074664864,0.9974304608263511,1.0007325739371875
random,8,0.05,52429,4,0.9967754912118567,0.9959856072915821,1.0007846148104973
lightweight,8,0.1,104858,0,1.0067235894727145,1.006475099248521,1.0001482881014037
lightweight,8,0.1,104858,1,1.0005505522512739,0.9999903805526436,1.000010296377792
lightweight,8,0.1,104858,2,0.9914064319950011,0.9906947388016228,1.000427791849245
lightweight,8,0.1,104858,3,1.0037872235227605,1.0036606588064243,1.000148360408598
lightweight,8,0.1,104858,4,0.9957721467016772,0.9949963093430912,1.0003912062970317
random,8,0.1,104858,0,0.9981565745885399,0.9978883917112971,1.0000988962514037
random,8,0.1,104858,1,1.00188765116374,1.0015189741031738,0.9999687128581849
random,8,0.1,104858,2,0.9995306038476621,0.9988999271524922,1.000246402659701
random,8,0.1,104858,3,0.9980003221234612,0.9970218184744117,1.0001092347115834
random,8,0.1,104858,4,0.9975106401896596,0.9971393170793725,1.0003373874568648
lightweight,8,0.25,262144,0,1.0046399601620104,1.0042466172257312,1.000203743186236
lightweight,8,0.25,262144,1,1.0007683393157611,1.000603245198641,1.0001013524256495
lightweight,8,0.25,262144,2,0.996389658532934,0.9963664781953501,1.0000363871187457
lightweight,8,0.25,262144,3,1.0021998731805961,1.0018796977692928,1.0003925040354846
lightweight,8,0.25,262144,4,0.9997333127435658,0.9996250870366664,1.0000670202724022
random,8,0.25,262144,0,1.0006562322405126,1.000552395354785,1.0000277688664885
random,8,0.25,262144,1,1.0011785012598364,1.000972117815593,1.0000868466866613
random,8,0.25,262144,2,1.0011522585634747,1.000666898800678,1.0004033111571538
random,8,0.25,262144,3,0.999839253656885,0.9996362838380963,0.9999674485048418
random,8,0.25,262144,4,0.9966730803755551,0.9966263748955265,1.0001189178145151
lightweight,8,0.5,524288,0,1.002502731973053,1.0021720518049158,1.0002381611421673
lightweight,8,0.5,524288,1,0.9985460801973889,0.9986376204821141,0.9999704793629929
lightweight,8,0.5,524288,2,0.9981536882337176,0.9981450772118412,0.9999170148036417
lightweight,8,0.5,524288,3,1.000425147996484,1.000396201941548,1.0001493041402845
lightweight,8,0.5,524288,4,1.0008116608904112,1.0006671682638417,1.0001851564383648
random,8,0.5,524288,0,0.9999061987648349,0.9998667183021992,1.0000316228930133
random,8,0.5,524288,1,0.9995749365305611,0.9993855057463987,1.000053364230663
random,8,0.5,524288,2,1.0009809630608242,1.0009297897882843,1.0000996901590353
random,8,0.5,524288,3,0.9982975505982866,0.9981769144835858,1.00010158551365
random,8,0.5,524288,4,0.9986519593786959,0.9986230053734454,1.0000180370337317
lightweight,16,0.0025,2621,0,1.0119842810566055,0.9416432841094398,1.0293362549760967
lightweight,16,0.0025,2621,1,0.9895559686425011,0.9449459571964837,1.0354828089906436
lightweight,16,0.0025,2621,2,1.0069388951289278,0.9643264148079232,1.0178601649389223
lightweight,16,0.0025,2621,3,0.98533012358441,0.9473027511566956,1.025069032167495
lightweight,16,0.0025,2621,4,1.0034382407576403,0.9642254744169486,1.0160877461767137
random,16,0.0025,2621,0,1.0241073480980893,0.958567198154348,1.0102335628174064
random,16,0.0025,2621,1,1.0101716996312191,0.9763840597959126,1.01372524189709
random,16,0.0025,2621,2,0.9880226571339914,0.9525915166662857,1.024756819644232
random,16,0.0025,2621,3,0.9681784779651976,0.9146439069628292,1.040439956201962
random,16,0.0025,2621,4,1.0156925389636606,0.9746877052024736,1.0087645796992364
lightweight,16,0.005,5243,0,1.0201889586393367,0.9804209009808201,1.016740054682952
lightweight,16,0.005,5243,1,1.012581463301712,0.9797499304115269,1.0221963964219416
lightweight,16,0.005,5243,2,0.9861601315675417,0.960355220627965,1.0096518578324303
lightweight,16,0.005,5243,3,1.0068138005437066,0.9773759142235772,1.0054415091556506
lightweight,16,0.005,5243,4,0.9818723063326946,0.9699876814612955,1.0070499818685732
random,16,0.005,5243,0,0.9943161381942182,0.9659371179228462,1.0073585614353016
