algo,k,frac,m,seed,r1,r2,r3
random,32,0.25,250000,2,0.9987501703898569,0.9968957424399505,1.0023175436338947
random,32,0.25,250000,3,0.9991890913753024,0.9963429879800563,0.9999158512757226
random,32,0.25,250000,4,0.9993621317891349,0.996782187464287,0.9980090021343454
lightweight,32,0.5,500000,0,1.0008546929742677,0.9983753633506866,0.9978556453681452
lightweight,32,0.5,500000,1,0.998329192186009,0.9964570977154649,1.000046707065475
lightweight,32,0.5,500000,2,1.000702979836905,0.9988421215112926,1.0014439201753502
lightweight,32,0.5,500000,3,0.9977718419326372,0.9973792994756252,0.9989518395791258
lightweight,32,0.5,500000,4,0.9998762761152321,0.999659352086867,0.9967104748938294
random,32,0.5,500000,0,0.9995752874820307,0.9996188836416607,1.0007064627317688
random,32,0.5,500000,1,0.999533093261343,0.9994727439668951,0.9977921368036137
random,32,0.5,500000,2,0.9990705143556112,0.9991154272820163,0.99639224055874
random,32,0.5,500000,3,1.0004474914597505,1.0004091614525064,0.9979682795478968
random,32,0.5,500000,4,0.9985564233732123,0.9977533893960543,0.9964361950765275
lightweight,64,0.0025,2500,0,1.0054968269633067,0.8682421100392053,1.0429353967731798
lightweight,64,0.0025,2500,1,0.9677320834278517,0.8305890190019616,1.0720537918940651
lightweight,64,0.0025,2500,2,1.043246429857664,0.8742951934104639,1.0667879240708174
lightweight,64,0.0025,2500,3,1.0229219919474504,0.8179028149471571,1.0879396194332869
lightweight,64,0.0025,2500,4,0.9761542839575542,0.8318442813597106,1.060178099735063
random,64,0.0025,2500,0,0.9874863327842687,0.8451675460196331,1.0535431262321227
random,64,0.0025,2500,1,0.9557689912468357,0.8364361747548018,1.0573336615122921
random,64,0.0025,2500,2,0.9962653904360099,0.8566374171585721,1.0586776024416271
random,64,0.0025,2500,3,1.0060556267182288,0.8613615657904695,1.0580516482827274
random,64,0.0025,2500,4,1.013623508829394,0.8545171749299383,1.0594749334981506
lightweight,64,0.005,5000,0,1.0102201539914255,0.9133405960722047,1.0385009997022319
lightweight,64,0.005,5000,1,0.9976466421371721,0.8996859763466535,1.042535546418017
lightweight,64,0.005,5000,2,1.00223492479511,0.902483358142839,1.0442393451323644
lightweight,64,0.005,5000,3,1.0254163421840816,0.9118451701669972,1.0574436173875483
lightweight,64,0.005,5000,4,0.9947769500367475,0.893911525472259,1.045729653481216
random,64,0.005,5000,0,0.9914950806399423,0.8988743847671042,1.032697314909566
random,64,0.005,5000,1,0.9979838913597651,0.9110807449470494,1.0410502690959273
random,64,0.005,5000,2,0.9993461751667476,0.9054878955967384,1.037452966758885
random,64,0.005,5000,3,1.002769689166194,0.9111323409921158,1.0349434100855417
random,64,0.005,5000,4,1.0063601305576086,0.9090810548191843,1.0358668067132226
lightweight,64,0.01,10000,0,1.0107586317590485,0.9569445901739994,1.025591005636602
lightweight,64,0.01,10000,1,1.0006715669959787,0.9496435292304073,1.0227828893937512
lightweight,64,0.01,10000,2,1.0198673689309365,0.9578303983961451,1.020115838922561
lightweight,64,0.01,10000,3,1.0045991979067252,0.9515207413035266,1.0269296681476325
lightweight,64,0.01,10000,4,1.0070147669963336,0.9498010373366369,1.030859772300237
random,64,0.01,10000,0,1.0025433463441573,0.9438192969590794,1.0285632156534124
random,64,0.01,10000,1,0.9944034879664732,0.9415785978473217,1.0226888948908586
random,64,0.01,10000,2,0.9967978736943015,0.9456415782976524,1.0207188286690114
random,64,0.01,10000,3,1.0012209998967319,0.9511524204379471,1.0195813107837073
random,64,0.01,10000,4,1.0099770095396925,0.9502503497667861,1.0177319659146924
lightweight,64,0.05,50000,0,1.0029289493838416,0.9882325173917994,1.0070138493410885
lightweight,64,0.05,50000,1,0.997515613804468,0.9832877155982427,1.0105223614155305
lightweight,64,0.05,50000,2,1.0052375767691726,0.9923767308954813,1.0031107324804784
lightweight,64,0.05,50000,3,0.999624710892627,0.9881385006308894,1.0060298366277645
lightweight,64,0.05,50000,4,0.9950707311899899,0.9841570917734961,1.004368234065494
random,64,0.05,50000,0,1.0080941321721366,0.9893662204067099,1.008114006755657
random,64,0.05,50000,1,1.0030505713123554,0.995329689332251,1.003119144535578
random,64,0.05,50000,2,0.9945978460954198,0.9789959701216328,1.0093666145777953
random,64,0.05,50000,3,1.0002945394840748,0.9914373997037478,1.000939537204641
random,64,0.05,50000,4,1.0055053478091212,0.9879958719648207,1.0062335093836914
lightweight,64,0.1,100000,0,1.0011623578476838,0.9906964417447454,1.0045993195133551
lightweight,64,0.1,100000,1,0.997028283355402,0.9847699449586427,1.0061516253753762
lightweight,64,0.1,100000,2,1.0043458346093879,0.9946382486687947,1.002384436204167
lightweight,64,0.1,100000,3,0.9972256579149532,0.9892302739250893,1.0030030487254562
lightweight,64,0.1,100000,4,1.0002928934042727,0.9911860056273889,1.0029146894064003
random,64,0.1,100000,0,1.0037246833043896,0.9932184989716312,1.0013635150858649
random,64,0.1,100000,1,1.0011869581349297,0.9970806463067415,1.001341780396575
random,64,0.1,100000,2,0.998634021920701,0.9933207726104702,1.000091500409617
random,64,0.1,100000,3,0.9945022508289325,0.9868825387864283,1.0019233569628703
random,64,0.1,100000,4,1.0051465655809266,0.9973688182500111,1.0023193395549252
lightweight,64,0.25,250000,0,0.997763923001133,0.9954180879716794,0.9990390908190536
lightweight,64,0.25,250000,1,0.9987252534911824,0.9951629049748968,1.0032807509218542
lightweight,64,0.25,250000,2,1.0020535242733255,0.9979096126208348,1.002238133538372
lightweight,64,0.25,250000,3,0.9981909402464434,0.9958919269813965,1.0023604474173253
lightweight,64,0.25,250000,4,0.9998758157642262,0.995115733680278,1.0003688261820751
random,64,0.25,250000,0,1.0007066868328638,0.9967358133756932,1.000989240551933
random,64,0.25,250000,1,1.0008481880099225,0.9983825488281549,1.0016915665616084
random,64,0.25,250000,2,0.9965954619488575,0.9960995779473141,1.000359051744115
random,64,0.25,250000,3,0.9981234798976809,0.9959754227395081,1.001903935535988
random,64,0.25,250000,4,0.9996617188003786,0.9970930709715151,1.001522384265031
lightweight,64,0.5,500000,0,1.000329321238163,0.9973730698726256,1.000535774744232
lightweight,64,0.5,500000,1,0.9981485420024662,0.9972449824326268,0.996892433702744
lightweight,64,0.5,500000,2,1.0000826575796744,0.998358525017973,0.9980182819199283
lightweight,64,0.5,500000,3,0.9976527982732877,0.9955600524235629,0.9991844924339224
lightweight,64,0.5,500000,4,1.0006360438878037,0.9988334847430239,0.9989060365867599
random,64,0.5,500000,0,0.9993939679067263,0.9980650165805526,0.9999192927266208
random,64,0.5,500000,1,1.0000064317280961,0.999109824815566,1.003254663591957
random,64,0.5,500000,2,0.9986143204776281,0.998526547161243,0.9992539254185862
random,64,0.5,500000,3,1.000342865302428,0.9989766645033015,1.0003164469885015
random,64,0.5,500000,4,0.9991110301391322,0.9980251340526434,1.000655162961957
