algo,k,frac,m,seed,center_idx,x,y
random,64,0.0025,2500.0,1.0,30,-1.2683238241851713,20.6386354382603
random,64,0.0025,2500.0,1.0,31,-7.328689716459912,0.3264214058681745
random,64,0.0025,2500.0,1.0,32,-0.865366818444901,25.288728827494346
random,64,0.0025,2500.0,1.0,33,6.031233787579366,3.1252463919691493
random,64,0.0025,2500.0,1.0,34,2.380197623864948,7.571425669289781
random,64,0.0025,2500.0,1.0,35,-9.322794374142607,-6.546068084459584
random,64,0.0025,2500.0,1.0,36,-12.152540498284218,0.2210541109396562
random,64,0.0025,2500.0,1.0,37,0.9837530637545586,-8.211576333974365
random,64,0.0025,2500.0,1.0,38,19.330817359671823,14.654336906237269
random,64,0.0025,2500.0,1.0,39,9.10107968302766,3.4094244024350235
random,64,0.0025,2500.0,1.0,40,19.497251090782388,22.964137046434008
random,64,0.0025,2500.0,1.0,41,2.7775225422645353,-11.817187282244916
random,64,0.0025,2500.0,1.0,42,13.841778586696954,18.692299320975096
random,64,0.0025,2500.0,1.0,43,8.299388446739117,9.700519434477757
random,64,0.0025,2500.0,1.0,44,4.940337591427272,6.548124365641878
random,64,0.0025,2500.0,1.0,45,23.45497352493797,19.417051977703217
random,64,0.0025,2500.0,1.0,46,1.332393535905608,20.26962860604408
random,64,0.0025,2500.0,1.0,47,8.2643738893283,-6.242943548996925
random,64,0.0025,2500.0,1.0,48,1.0225603294242793,12.469829404305647
random,64,0.0025,2500.0,1.0,49,-11.727320217135428,3.8753724319671594
random,64,0.0025,2500.0,1.0,50,20.899023825715684,18.219600219886818
random,64,0.0025,2500.0,1.0,51,6.979757438894239,-0.7285997609825845
random,64,0.0025,2500.0,1.0,52,-3.581886793061975,-10.058453846355619
random,64,0.0025,2500.0,1.0,53,-9.612616995134644,1.4257030681704732
random,64,0.0025,2500.0,1.0,54,17.15257050627516,24.398758379382944
random,64,0.0025,2500.0,1.0,55,-3.4425245354814553,4.525277576466454
random,64,0.0025,2500.0,1.0,56,11.84730842738456,2.6827048691385222
random,64,0.0025,2500.0,1.0,57,-6.254454631528245,9.893757804982007
random,64,0.0025,2500.0,1.0,58,0.10976379120210478,9.900537602904164
random,64,0.0025,2500.0,1.0,59,3.234752517043092,22.384632218134513
random,64,0.0025,2500.0,1.0,60,-2.531302534702064,11.845073198926759
random,64,0.0025,2500.0,1.0,61,5.377330386590504,-5.162562402859741
random,64,0.0025,2500.0,1.0,62,7.482153005067751,6.326153431184591
random,64,0.0025,2500.0,1.0,63,11.64349753486066,-4.312581773285851
random,64,0.0025,2500.0,2.0,0,21.310062198400928,20.155608787311053
random,64,0.0025,2500.0,2.0,1,-6.698737080342478,4.17394770462996
random,64,0.0025,2500.0,2.0,2,5.2300733815688565,-6.77442561545873
random,64,0.0025,2500.0,2.0,3,0.6115001504223825,11.643903569240134
random,64,0.0025,2500.0,2.0,4,-8.02350303915457,-8.869711094974258
random,64,0.0025,2500.0,2.0,5,1.9467141593547583,20.662016950640762
random,64,0.0025,2500.0,2.0,6,10.47826981971005,3.04324728149511
random,64,0.0025,2500.0,2.0,7,13.215570493614635,17.222082868733832
random,64,0.0025,2500.0,2.0,8,-2.365816714483171,-6.308196710561052
random,64,0.0025,2500.0,2.0,9,22.089453392054015,13.35335434291738
random,64,0.0025,2500.0,2.0,10,-8.970272581497245,0.6239309612250938
random,64,0.0025,2500.0,2.0,11,-1.1385845704315587,20.711838892208952
random,64,0.0025,2500.0,2.0,12,-5.253329261184544,8.117441572538521
random,64,0.0025,2500.0,2.0,13,3.428914618599359,7.855567939289569
random,64,0.0025,2500.0,2.0,14,-1.1804545404098903,-11.505492371340676
random,64,0.0025,2500.0,2.0,15,8.955801297002843,-2.0234753840339206
random,64,0.0025,2500.0,2.0,16,2.806600547756497,23.32651951374509
random,64,0.0025,2500.0,2.0,17,15.629752286091712,23.373159605000037
random,64,0.0025,2500.0,2.0,18,16.200930627393056,16.36188098347926
random,64,0.0025,2500.0,2.0,19,7.60437654722319,8.729424414051177
random,64,0.0025,2500.0,2.0,20,-1.075202605720385,25.791766155443057
random,64,0.0025,2500.0,2.0,21,-7.159970366534803,-1.4264580535209266
random,64,0.0025,2500.0,2.0,22,10.257548084272718,-5.018846173314202
random,64,0.0025,2500.0,2.0,23,-10.176020178655182,-5.153792570085319
random,64,0.0025,2500.0,2.0,24,-5.28845517189655,-10.727867081323822
random,64,0.0025,2500.0,2.0,25,17.91769123484911,12.742285960189239
random,64,0.0025,2500.0,2.0,26,3.633544912221894,-8.77336843636123
random,64,0.0025,2500.0,2.0,27,-3.706882466339434,11.059008933831077
random,64,0.0025,2500.0,2.0,28,-9.680510402247933,4.198399697721733
random,64,0.0025,2500.0,2.0,29,21.837345176686743,16.964673342193375
random,64,0.0025,2500.0,2.0,30,12.555387290168198,14.34186322165633
random,64,0.0025,2500.0,2.0,31,13.424597226735077,-2.0293428456365668
random,64,0.0025,2500.0,2.0,32,8.260594307243451,5.5330302975265715
random,64,0.0025,2500.0,2.0,33,-5.814511722397955,-6.634567404513515
random,64,0.0025,2500.0,2.0,34,5.380129455545568,5.546863094389896
random,64,0.0025,2500.0,2.0,35,18.37832155421603,22.455008657960754
random,64,0.0025,2500.0,2.0,36,-2.390409918632776,7.16592124861652
random,64,0.0025,2500.0,2.0,37,4.561194537850818,10.786570568825985
random,64,0.0025,2500.0,2.0,38,6.173238833320631,-1.863100437003757
random,64,0.0025,2500.0,2.0,39,0.6063020225780607,-8.676915717644409
random,64,0.0025,2500.0,2.0,40,-11.338806600714353,6.99241921740948
random,64,0.0025,2500.0,2.0,41,9.475902233663877,-8.34743042539047
random,64,0.0025,2500.0,2.0,42,15.404726947783345,20.387484468977803
random,64,0.0025,2500.0,2.0,43,12.495654615292095,20.803553574907035
random,64,0.0025,2500.0,2.0,44,-7.45598568216752,-4.416415900678102
random,64,0.0025,2500.0,2.0,45,23.707308921394212,19.565705777102185
random,64,0.0025,2500.0,2.0,46,-3.146769414242537,-9.311746717379684
random,64,0.0025,2500.0,2.0,47,-7.955217700086885,7.625682948014
random,64,0.0025,2500.0,2.0,48,20.063904500493475,14.35157371640229
random,64,0.0025,2500.0,2.0,49,1.5816007866309811,25.381566203189404
random,64,0.0025,2500.0,2.0,50,-10.865050769623608,-1.7640130951540645
random,64,0.0025,2500.0,2.0,51,15.051642624280671,13.526605963360652
random,64,0.0025,2500.0,2.0,52,7.891621625898301,2.108997900918517
random,64,0.0025,2500.0,2.0,53,6.622306213038861,-9.381648320888974
random,64,0.0025,2500.0,2.0,54,2.750795984327584,-5.014420835178791
random,64,0.0025,2500.0,2.0,55,24.32128873749422,16.3507639732214
random,64,0.0025,2500.0,2.0,56,0.4252214075887455,8.85862441248468
random,64,0.0025,2500.0,2.0,57,11.461262416290825,0.6290110842620447
random,64,0.0025,2500.0,2.0,58,-2.857468794535211,23.493639299808034
random,64,0.0025,2500.0,2.0,59,11.134885708370625,6.618125804315385
random,64,0.0025,2500.0,2.0,60,2.6150758640953393,-11.574017746505252
random,64,0.0025,2500.0,2.0,61,-11.668617588281215,2.0998664402016063
random,64,0.0025,2500.0,2.0,62,7.560672255189326,-5.614105631507101
random,64,0.0025,2500.0,2.0,63,21.207067138158134,22.77541586547703
random,64,0.0025,2500.0,3.0,0,-3.6056055338025805,-10.806183538813126
random,64,0.0025,2500.0,3.0,1,6.518509937468187,9.791920125861024
random,64,0.0025,2500.0,3.0,2,18.21671034306042,22.21747321472769
random,64,0.0025,2500.0,3.0,3,-0.2903522349990588,12.788891674839157
random,64,0.0025,2500.0,3.0,4,-10.113317054002732,1.0207929565887772
random,64,0.0025,2500.0,3.0,5,10.765729456032583,1.529564802742719
random,64,0.0025,2500.0,3.0,6,-1.434339115876801,25.725173968094143
random,64,0.0025,2500.0,3.0,7,6.613946534613377,-7.272640575229818
random,64,0.0025,2500.0,3.0,8,-3.8043515414716405,5.906647865955354
random,64,0.0025,2500.0,3.0,9,16.947576780109873,15.530936049708773
random,64,0.0025,2500.0,3.0,10,-5.693294793777247,-5.496109161349789
random,64,0.0025,2500.0,3.0,11,21.343827512059704,16.518953700867613
random,64,0.0025,2500.0,3.0,12,9.403721586464801,4.647194979727859
random,64,0.0025,2500.0,3.0,13,13.162214861032098,18.175702272612646
random,64,0.0025,2500.0,3.0,14,-8.854789293098364,7.446635445614378
random,64,0.0025,2500.0,3.0,15,-9.457882603989592,-6.4219174713899285
random,64,0.0025,2500.0,3.0,16,2.6211300080268796,23.056745229425896
random,64,0.0025,2500.0,3.0,17,-13.250696260216316,-0.672491016352998
random,64,0.0025,2500.0,3.0,18,-1.7806797218579211,21.178132782484997
random,64,0.0025,2500.0,3.0,19,9.68373679760279,-8.124740839007206
random,64,0.0025,2500.0,3.0,20,-0.7720531270136135,-9.657770873116544
random,64,0.0025,2500.0,3.0,21,-5.2322902288448985,7.713944374747709
random,64,0.0025,2500.0,3.0,22,24.025099950388032,18.75632713396667
random,64,0.0025,2500.0,3.0,23,0.20607769471097548,7.221589587983387
random,64,0.0025,2500.0,3.0,24,8.713228479851164,-1.9409956060884905
random,64,0.0025,2500.0,3.0,25,15.162695451576141,23.418826325360865
random,64,0.0025,2500.0,3.0,26,2.615014475269678,-12.026167893038412
random,64,0.0025,2500.0,3.0,27,15.509222237334544,12.758856035315175
random,64,0.0025,2500.0,3.0,28,-7.1959940226624495,-9.420492575996896
random,64,0.0025,2500.0,3.0,29,-7.7341324437701084,-0.534632825224012
random,64,0.0025,2500.0,3.0,30,21.208370022857476,19.42625582279694
random,64,0.0025,2500.0,3.0,31,7.830819267024708,1.8484171063816
random,64,0.0025,2500.0,3.0,32,11.699647166606667,-2.7128452542425237
random,64,0.0025,2500.0,3.0,33,-4.013488460790053,-8.156712418218406
random,64,0.0025,2500.0,3.0,34,5.400608830395138,4.090195241593223
random,64,0.0025,2500.0,3.0,35,-3.637671395750984,11.447942151258355
random,64,0.0025,2500.0,3.0,36,19.14833727377263,12.823843648455494
random,64,0.0025,2500.0,3.0,37,21.24522096543451,22.616322065150698
random,64,0.0025,2500.0,3.0,38,14.648019366242888,20.490582485497015
random,64,0.0025,2500.0,3.0,39,3.4463129925482203,11.05459699177576
random,64,0.0025,2500.0,3.0,40,3.6771319131934845,-6.659139161892265
random,64,0.0025,2500.0,3.0,41,3.6750324664216567,7.434497476698647
random,64,0.0025,2500.0,3.0,42,8.914930651963061,-4.8272458320104175
random,64,0.0025,2500.0,3.0,43,-3.0147894260722587,23.27185414162333
random,64,0.0025,2500.0,3.0,44,22.53818378296731,14.070088617230464
random,64,0.0025,2500.0,3.0,45,6.855030119913845,6.79807530775894
random,64,0.0025,2500.0,3.0,46,5.763855490426553,-10.276983578060044
random,64,0.0025,2500.0,3.0,47,13.195864195339531,14.754201100653818
random,64,0.0025,2500.0,3.0,48,-8.453257066340377,3.5758356985923214
random,64,0.0025,2500.0,3.0,49,-7.808512740069866,-3.708116110661811
random,64,0.0025,2500.0,3.0,50,-11.524852093851063,4.247919262496568
random,64,0.0025,2500.0,3.0,51,-2.109168630674496,8.916138376715505
random,64,0.0025,2500.0,3.0,52,0.09558345261740797,-11.874811080375618
random,64,0.0025,2500.0,3.0,53,6.004851310771167,-3.7746214416279376
random,64,0.0025,2500.0,3.0,54,-6.591237301567195,4.72682379856717
random,64,0.0025,2500.0,3.0,55,0.9082374049989563,9.8325875089533
random,64,0.0025,2500.0,3.0,56,1.1128084389057635,25.347220310764516
random,64,0.0025,2500.0,3.0,57,13.646341105994292,1.3895463941376525
random,64,0.0025,2500.0,3.0,58,-10.437597541906086,-2.5721550724866393
random,64,0.0025,2500.0,3.0,59,-6.6984540455843495,10.438392495209845
random,64,0.0025,2500.0,3.0,60,-0.5625906804341518,-6.807548240810153
random,64,0.0025,2500.0,3.0,61,2.4365795797416037,-9.029570467571439
random,64,0.0025,2500.0,3.0,62,10.155877474475835,7.925160761781276
random,64,0.0025,2500.0,3.0,63,0.6704693835195212,20.43120814277573
random,64,0.0025,2500.0,4.0,0,14.296926281839458,17.97409327324907
random,64,0.0025,2500.0,4.0,1,-3.058963903575319,-6.95311402310811
random,64,0.0025,2500.0,4.0,2,-3.3850777131170107,12.361285097677353
random,64,0.0025,2500.0,4.0,3,10.034877565406859,-1.0628492425414064
random,64,0.0025,2500.0,4.0,4,0.528358085444963,24.30417302288921
random,64,0.0025,2500.0,4.0,5,-7.524900136824056,1.4477601069677517
random,64,0.0025,2500.0,4.0,6,2.8914472318201305,9.193778635030556
random,64,0.0025,2500.0,4.0,7,7.1256660942052195,-7.996148430484274
random,64,0.0025,2500.0,4.0,8,-8.606193591695124,-5.015538141232414
random,64,0.0025,2500.0,4.0,9,22.977934674598547,19.170550788963446
random,64,0.0025,2500.0,4.0,10,1.370354110579513,-8.169184882999375
random,64,0.0025,2500.0,4.0,11,8.480257333006955,3.7977879284542126
random,64,0.0025,2500.0,4.0,12,18.133894981054688,23.148735236985242
random,64,0.0025,2500.0,4.0,13,21.5283581452477,13.743865355239427
random,64,0.0025,2500.0,4.0,14,-10.40825670147511,-0.9755487034232901
random,64,0.0025,2500.0,4.0,15,15.371310714397826,14.186464432820756
random,64,0.0025,2500.0,4.0,16,-6.108671222132176,7.49353241252985
random,64,0.0025,2500.0,4.0,17,7.456984540977917,-3.667990253572734
random,64,0.0025,2500.0,4.0,18,-1.505398127163926,-9.899240893658177
random,64,0.0025,2500.0,4.0,19,-3.322129527989355,9.05789286425515
random,64,0.0025,2500.0,4.0,20,12.165523138876466,20.077455473579356
random,64,0.0025,2500.0,4.0,21,-10.70921099640065,5.114413273831192
random,64,0.0025,2500.0,4.0,22,9.929193700169577,-8.243969689606114
random,64,0.0025,2500.0,4.0,23,2.1857203304079706,20.944082641873372
random,64,0.0025,2500.0,4.0,24,0.02149305623919595,10.152471052104865
random,64,0.0025,2500.0,4.0,25,-1.3004043277408845,25.898363076937418
random,64,0.0025,2500.0,4.0,26,7.062096686075254,8.470633390157998
random,64,0.0025,2500.0,4.0,27,14.212086043449563,22.611773187555592
random,64,0.0025,2500.0,4.0,28,18.11141119235506,12.259394121777985
random,64,0.0025,2500.0,4.0,29,10.17303932852084,-4.741105058170579
random,64,0.0025,2500.0,4.0,30,-2.9078313568936194,22.70764182403022
random,64,0.0025,2500.0,4.0,31,1.176573481692206,12.576253523293095
random,64,0.0025,2500.0,4.0,32,10.703085841665738,2.3150815754565786
random,64,0.0025,2500.0,4.0,33,20.463835031828562,20.300103967567793
random,64,0.0025,2500.0,4.0,34,-6.155838606552259,-6.8801116417271295
random,64,0.0025,2500.0,4.0,35,0.7638247625229901,-11.742361063716597
random,64,0.0025,2500.0,4.0,36,-11.64228118348992,-4.34680526116156
random,64,0.0025,2500.0,4.0,37,12.751162276779208,15.549644890089525
random,64,0.0025,2500.0,4.0,38,-5.1605086647012905,-9.980484436772397
random,64,0.0025,2500.0,4.0,39,2.975041689730896,24.210855682424896
random,64,0.0025,2500.0,4.0,40,-8.54943704337851,-9.03702306861171
random,64,0.0025,2500.0,4.0,41,3.4635108749165076,6.087082656466216
random,64,0.0025,2500.0,4.0,42,6.962339142756846,0.6313662123786834
random,64,0.0025,2500.0,4.0,43,-4.062029328941773,-12.670157985673665
random,64,0.0025,2500.0,4.0,44,-11.609464625639657,2.0218813112735123
random,64,0.0025,2500.0,4.0,45,-0.9522608079923769,20.51219971663216
random,64,0.0025,2500.0,4.0,46,20.779995159796744,17.154544314828854
random,64,0.0025,2500.0,4.0,47,18.778192450499688,14.519716597474176
random,64,0.0025,2500.0,4.0,48,16.332846758757555,20.891731028770742
random,64,0.0025,2500.0,4.0,49,3.9434875062933665,-8.568292195921238
random,64,0.0025,2500.0,4.0,50,-7.339595389209022,10.08497465368122
random,64,0.0025,2500.0,4.0,51,-5.860009899878553,-3.499921041875572
random,64,0.0025,2500.0,4.0,52,10.249810937448515,6.537620428349843
random,64,0.0025,2500.0,4.0,53,-8.346022129100149,4.500532266659274
random,64,0.0025,2500.0,4.0,54,12.548828894543629,-2.5870629296178294
random,64,0.0025,2500.0,4.0,55,23.407936250913615,15.964737201094644
random,64,0.0025,2500.0,4.0,56,4.01452034850919,-11.240905614251819
random,64,0.0025,2500.0,4.0,57,-0.42928045793524827,7.488538651419123
random,64,0.0025,2500.0,4.0,58,-8.071153543662522,-1.5545473053732657
random,64,0.0025,2500.0,4.0,59,-4.850740653022229,4.975413207514407
random,64,0.0025,2500.0,4.0,60,4.821426773728925,-5.4923777487712275
random,64,0.0025,2500.0,4.0,61,4.812906274756362,10.685344520127005
random,64,0.0025,2500.0,4.0,62,21.315642560820393,23.071949111490664
random,64,0.0025,2500.0,4.0,63,6.6704777701428,5.356485273964845
lightweight,64,0.005,5000.0,0.0,0,-0.33860746836176414,7.255737877177045
lightweight,64,0.005,5000.0,0.0,1,14.635185787289064,19.544689283270607
lightweight,64,0.005,5000.0,0.0,2,-4.196178532041672,-5.589977183812181
lightweight,64,0.005,5000.0,0.0,3,9.299412679543977,-0.29005594579357563
lightweight,64,0.005,5000.0,0.0,4,3.047999089432964,23.767342632296096
lightweight,64,0.005,5000.0,0.0,5,-6.014364547849866,2.501825530709654
lightweight,64,0.005,5000.0,0.0,6,21.39523499306485,17.144329328213402
lightweight,64,0.005,5000.0,0.0,7,3.4159455165541206,-6.787656804145083
lightweight,64,0.005,5000.0,0.0,8,-8.635001584502639,-7.3469800038831785
lightweight,64,0.005,5000.0,0.0,9,8.392980825954046,8.079698749138895
lightweight,64,0.005,5000.0,0.0,10,18.648873555540096,21.343004377405634
lightweight,64,0.005,5000.0,0.0,11,-0.2156268827980261,-7.709074924663566
lightweight,64,0.005,5000.0,0.0,12,-10.61560354781641,-1.6763374553975599
lightweight,64,0.005,5000.0,0.0,13,-8.387056861866022,7.537510315201412
lightweight,64,0.005,5000.0,0.0,14,8.96140005977041,-8.121700772569685
lightweight,64,0.005,5000.0,0.0,15,-0.7126448267912124,23.253338959644783
lightweight,64,0.005,5000.0,0.0,16,16.117241846945173,13.196501390813452
lightweight,64,0.005,5000.0,0.0,17,-2.9845539944805317,8.221695951445147
lightweight,64,0.005,5000.0,0.0,18,5.926445485599524,6.274832448935507
lightweight,64,0.005,5000.0,0.0,19,-8.848653623772968,0.9507187831819754
lightweight,64,0.005,5000.0,0.0,20,12.203021563026452,-0.6296046537541224
lightweight,64,0.005,5000.0,0.0,21,3.0748281498702905,11.042970509764384
lightweight,64,0.005,5000.0,0.0,22,14.399072050948565,16.468063268684503
lightweight,64,0.005,5000.0,0.0,23,9.071017147184126,-3.485526158024383
lightweight,64,0.005,5000.0,0.0,24,13.487115797689377,22.029529872344096
lightweight,64,0.005,5000.0,0.0,25,21.96203109769106,14.397227479092408
lightweight,64,0.005,5000.0,0.0,26,-0.8204127615011876,-11.240583631564633
lightweight,64,0.005,5000.0,0.0,27,-5.271583519404223,-11.008478365425901
lightweight,64,0.005,5000.0,0.0,28,-0.1689018623237315,20.07780949923412
lightweight,64,0.005,5000.0,0.0,29,2.5182894332325256,-10.597335633346326
lightweight,64,0.005,5000.0,0.0,30,10.409620757027579,1.9758640025224317
lightweight,64,0.005,5000.0,0.0,31,-5.192613871547439,6.385304513836541
lightweight,64,0.005,5000.0,0.0,32,-10.412739941265276,4.981080562908636
lightweight,64,0.005,5000.0,0.0,33,20.251852300534857,23.50360759733973
lightweight,64,0.005,5000.0,0.0,34,11.744562876756703,-4.593245425942081
lightweight,64,0.005,5000.0,0.0,35,0.2625882107121198,10.008008811597346
lightweight,64,0.005,5000.0,0.0,36,-2.4438193595164455,11.339308552679212
lightweight,64,0.005,5000.0,0.0,37,5.702711704032121,9.564232952266723
lightweight,64,0.005,5000.0,0.0,38,-7.963804335035571,-3.5385273206245795
lightweight,64,0.005,5000.0,0.0,39,-3.06308772607433,-9.11904979340378
lightweight,64,0.005,5000.0,0.0,40,5.545663161429588,-9.313736739931027
lightweight,64,0.005,5000.0,0.0,41,22.174765135042765,20.72655808767599
lightweight,64,0.005,5000.0,0.0,42,-2.628373021549681,24.91027628456612
lightweight,64,0.005,5000.0,0.0,43,0.47428991346211813,25.883243820761944
lightweight,64,0.005,5000.0,0.0,44,-5.882556427715236,10.271135699689115
lightweight,64,0.005,5000.0,0.0,45,16.37876705932527,23.23325380337055
lightweight,64,0.005,5000.0,0.0,46,11.818263936966947,17.690834753840093
lightweight,64,0.005,5000.0,0.0,47,2.3578840671083325,20.956432490411885
lightweight,64,0.005,5000.0,0.0,48,6.646066320329213,-5.894346130072803
lightweight,64,0.005,5000.0,0.0,49,-2.8111723463490508,21.433660926399106
lightweight,64,0.005,5000.0,0.0,50,-5.908107422909164,-1.183722546027992
lightweight,64,0.005,5000.0,0.0,51,9.121927083442467,4.922704847312522
lightweight,64,0.005,5000.0,0.0,52,-7.67039000081992,4.2685871297371865
lightweight,64,0.005,5000.0,0.0,53,2.8460344240679047,7.109009069768201
lightweight,64,0.005,5000.0,0.0,54,19.12670616121686,12.63145124250784
lightweight,64,0.005,5000.0,0.0,55,18.179314091220515,14.983787487647522
lightweight,64,0.005,5000.0,0.0,56,24.135904707993035,17.960968799269708
lightweight,64,0.005,5000.0,0.0,57,6.989193521940688,2.8538445297742254
lightweight,64,0.005,5000.0,0.0,58,-12.136945899949211,1.6592425399092994
lightweight,64,0.005,5000.0,0.0,59,12.756955016533652,3.923304915950949
lightweight,64,0.005,5000.0,0.0,60,-11.011911155946557,-4.930600878931157
lightweight,64,0.005,5000.0,0.0,61,5.975629443979321,-1.6905721323398275
lightweight,64,0.005,5000.0,0.0,62,-6.1792321027892845,-7.99706236371399
lightweight,64,0.005,5000.0,0.0,63,13.33384572895465,13.841483439154278
lightweight,64,0.005,5000.0,1.0,0,13.331818152775902,21.947777287024223
lightweight,64,0.005,5000.0,1.0,1,-4.950013072543171,-4.53675728556566
lightweight,64,0.005,5000.0,1.0,2,0.9054290890446088,7.366719699312794
lightweight,64,0.005,5000.0,1.0,3,1.2814986626316318,25.84232893732449
lightweight,64,0.005,5000.0,1.0,4,8.748840720816002,1.461975792192722
lightweight,64,0.005,5000.0,1.0,5,-11.876252913346214,2.9243049946619863
lightweight,64,0.005,5000.0,1.0,6,22.835671827610703,20.617904658828
lightweight,64,0.005,5000.0,1.0,7,8.23682708033605,-4.439449532260406
lightweight,64,0.005,5000.0,1.0,8,19.070645453604932,12.526376293982949
lightweight,64,0.005,5000.0,1.0,9,-2.465993412254228,8.505187335198002
lightweight,64,0.005,5000.0,1.0,10,3.228180211124134,-12.647715556716449
lightweight,64,0.005,5000.0,1.0,11,-2.261757194667097,24.915870899968027
lightweight,64,0.005,5000.0,1.0,12,2.9036898459691933,-9.036596922102273
lightweight,64,0.005,5000.0,1.0,13,-8.472954148312809,-3.762147112373812
lightweight,64,0.005,5000.0,1.0,14,6.908523115278722,8.554650946240875
lightweight,64,0.005,5000.0,1.0,15,-4.913451076218574,6.173207442366486
lightweight,64,0.005,5000.0,1.0,16,19.353809670213465,20.846135431711275
lightweight,64,0.005,5000.0,1.0,17,17.176885066195418,14.752082249029906
lightweight,64,0.005,5000.0,1.0,18,24.004395747877275,17.33314072615058
lightweight,64,0.005,5000.0,1.0,19,-9.186577145702639,3.5778706567391794
lightweight,64,0.005,5000.0,1.0,20,-5.102301470501655,-10.719843729753133
lightweight,64,0.005,5000.0,1.0,21,1.12994654786289,20.148541257620643
lightweight,64,0.005,5000.0,1.0,22,5.639551670031306,-9.304053089314955
lightweight,64,0.005,5000.0,1.0,23,4.844907938770014,10.559597175488465
lightweight,64,0.005,5000.0,1.0,24,2.136449109835898,10.35893576209695
lightweight,64,0.005,5000.0,1.0,25,-11.022878051196916,-0.37585106907131216
lightweight,64,0.005,5000.0,1.0,26,-1.9956178764736805,-10.740984528856746
lightweight,64,0.005,5000.0,1.0,27,13.803176449461333,15.397323727332719
lightweight,64,0.005,5000.0,1.0,28,7.644128127285797,4.149991236600967
lightweight,64,0.005,5000.0,1.0,29,-9.65192975312274,-7.323285090743582
lightweight,64,0.005,5000.0,1.0,30,21.53074363212704,18.025888621922544
lightweight,64,0.005,5000.0,1.0,31,-2.4359656248370607,21.11411967026999
lightweight,64,0.005,5000.0,1.0,32,-6.989050670739672,3.590930830405462
lightweight,64,0.005,5000.0,1.0,33,-10.524640530714873,7.318871883479325
lightweight,64,0.005,5000.0,1.0,34,-6.000276034011681,9.811629898536733
lightweight,64,0.005,5000.0,1.0,35,10.467365377036423,-2.699547855030433
lightweight,64,0.005,5000.0,1.0,36,20.821833047157494,22.97263224508272
lightweight,64,0.005,5000.0,1.0,37,15.995753278219912,21.489808735336474
lightweight,64,0.005,5000.0,1.0,38,7.647611191617152,-7.366544200694097
lightweight,64,0.005,5000.0,1.0,39,19.92340811150571,14.939487470290667
lightweight,64,0.005,5000.0,1.0,40,4.799187402732613,3.6930854798814816
lightweight,64,0.005,5000.0,1.0,41,7.434488840521995,-1.183369084490197
lightweight,64,0.005,5000.0,1.0,42,10.476840915920866,4.240781310778891
lightweight,64,0.005,5000.0,1.0,43,11.75985473223335,0.4454681721399254
lightweight,64,0.005,5000.0,1.0,44,-3.679261014530641,-7.76591173904159
lightweight,64,0.005,5000.0,1.0,45,0.7094998573341957,23.03717358131268
lightweight,64,0.005,5000.0,1.0,46,4.850427256450052,-5.572510890600414
lightweight,64,0.005,5000.0,1.0,47,-0.07250198801361929,11.256209407608258
lightweight,64,0.005,5000.0,1.0,48,-8.229371528640957,0.05440360985142956
lightweight,64,0.005,5000.0,1.0,49,0.7591576403542057,-10.730312897017399
lightweight,64,0.005,5000.0,1.0,50,22.316529447376823,14.235700908203004
lightweight,64,0.005,5000.0,1.0,51,10.330518069726732,-7.035090351204786
lightweight,64,0.005,5000.0,1.0,52,-3.2002636157379962,11.421994857660529
lightweight,64,0.005,5000.0,1.0,53,14.656641505790475,18.836272632011376
lightweight,64,0.005,5000.0,1.0,54,-6.945823817890411,-7.419886504891297
lightweight,64,0.005,5000.0,1.0,55,12.282180189456799,18.133195064095972
lightweight,64,0.005,5000.0,1.0,56,-7.927528842435771,6.947066583558159
lightweight,64,0.005,5000.0,1.0,57,17.646848669417107,23.60637395225896
lightweight,64,0.005,5000.0,1.0,58,-11.345243863547946,-3.5974620637394565
lightweight,64,0.005,5000.0,1.0,59,4.724781385156414,6.941549107424857
lightweight,64,0.005,5000.0,1.0,60,3.1374509794468546,22.966278987724085
lightweight,64,0.005,5000.0,1.0,61,9.53376325269359,7.1557738218464975
lightweight,64,0.005,5000.0,1.0,62,15.43801240129697,12.608937150132808
lightweight,64,0.005,5000.0,1.0,63,0.11461643042705383,-7.0860173299863085
lightweight,64,0.005,5000.0,2.0,0,-1.3072104851466797,20.36451807816436
lightweight,64,0.005,5000.0,2.0,1,9.118612990518834,-5.523669856003719
lightweight,64,0.005,5000.0,2.0,2,14.602239030271292,18.753533263896806
lightweight,64,0.005,5000.0,2.0,3,-8.52817221550561,-0.6638426525629795
lightweight,64,0.005,5000.0,2.0,4,1.1351056608027026,6.914453270251039
lightweight,64,0.005,5000.0,2.0,5,-1.879782102655006,-10.687997564430031
lightweight,64,0.005,5000.0,2.0,6,22.54028804669632,14.442226046340478
lightweight,64,0.005,5000.0,2.0,7,-7.2057836724356035,6.184067356611502
lightweight,64,0.005,5000.0,2.0,8,8.368255021451137,3.796820511048632
lightweight,64,0.005,5000.0,2.0,9,20.085893693138566,23.25543784248546
lightweight,64,0.005,5000.0,2.0,10,17.045024239043588,14.15789539598109
lightweight,64,0.005,5000.0,2.0,11,3.602151647140796,-9.056790592251373
lightweight,64,0.005,5000.0,2.0,12,-1.016092850884169,25.491404183101185
lightweight,64,0.005,5000.0,2.0,13,-11.324006542891976,-6.339994120262798
lightweight,64,0.005,5000.0,2.0,14,22.75057352128535,17.378117992615245
