algo,k,frac,m,seed,r1,r2,r3
random,2,0.1,61180,4,1.0032748042045798,1.0032563499545872,1.000007612508041
lightweight,2,0.25,152950,0,0.999738662002628,0.999694851333711,1.0000237378089964
lightweight,2,0.25,152950,1,0.9981379831335421,0.9980930488351333,1.000022427821581
lightweight,2,0.25,152950,2,1.003313990340754,1.003306096757232,1.0000037601772618
lightweight,2,0.25,152950,3,0.9975596321425505,0.9975424573763754,1.000007618768845
lightweight,2,0.25,152950,4,0.9964302950162167,0.9964279803286905,1.0000010834804394
random,2,0.25,152950,0,1.0062421403482833,1.0061969501784505,1.0000227104544372
random,2,0.25,152950,1,1.0059657181086668,1.0059563837674554,1.0000039744509828
random,2,0.25,152950,2,1.0071902994870656,1.0071601541063664,1.0000183086044903
random,2,0.25,152950,3,0.9967146118380722,0.9967006363762524,1.000008021382539
random,2,0.25,152950,4,1.0003134535932199,1.000261079209384,1.0000261924742049
lightweight,2,0.5,305900,0,1.0016896237885127,1.0016728906347254,1.0000067122869487
lightweight,2,0.5,305900,1,0.9993517053692842,0.9993491255746991,1.000002412590643
lightweight,2,0.5,305900,2,1.0025011539044082,1.0024950326367053,1.0000027111621679
lightweight,2,0.5,305900,3,0.9969705421386262,0.996965837314557,1.0000026531215394
lightweight,2,0.5,305900,4,0.9967620163779044,0.996748262705676,1.0000076507007032
random,2,0.5,305900,0,1.0054293937560137,1.0054181926549024,1.000006211947619
random,2,0.5,305900,1,1.0003065492516483,1.0003009098676352,1.0000020705125425
random,2,0.5,305900,2,1.0003614498838782,1.0003602807036753,1.000000230681888
random,2,0.5,305900,3,0.9992903586768384,0.9992846653720714,1.0000027912899652
random,2,0.5,305900,4,1.0024045970727276,1.0023906870732975,1.000004096252459
lightweight,4,0.0025,1530,0,0.961970697155367,0.9582012813814691,1.0016300254763129
lightweight,4,0.0025,1530,1,1.0113770693542072,1.0021211029136796,1.0035932261433291
lightweight,4,0.0025,1530,2,1.0021492487458914,0.961717728535163,1.013454821414676
lightweight,4,0.0025,1530,3,1.0269224535872967,1.00824523174185,1.0083793274703965
lightweight,4,0.0025,1530,4,1.0205902356477412,0.9749142629008593,1.0195725222616776
random,4,0.0025,1530,0,0.9925648518107815,0.9650048254339997,1.0087536408923605
random,4,0.0025,1530,1,1.0408506283804695,0.9981316016513566,1.0205368081353177
random,4,0.0025,1530,2,0.9729249575236281,0.8918078016386903,1.0159830751446732
random,4,0.0025,1530,3,0.9550237624467172,0.9408660141715869,1.0072418013732996
random,4,0.0025,1530,4,0.9687825318845531,0.9475486162464605,1.0101527861761026
lightweight,4,0.005,3059,0,0.9563804007376896,0.9530133158035783,1.0016455264244548
lightweight,4,0.005,3059,1,0.9871004649367987,0.9850616376413327,1.0009523018756001
lightweight,4,0.005,3059,2,0.9925378746359774,0.9709293479915445,1.0094955798317196
lightweight,4,0.005,3059,3,1.0113986764293832,1.0040567929456095,1.0041992003852278
lightweight,4,0.005,3059,4,0.9823786305624534,0.9771290929495403,1.0023203042848312
random,4,0.005,3059,0,0.9879867768385545,0.9774160407807819,1.0053411411818893
random,4,0.005,3059,1,1.0096310083925752,0.9681057937627486,1.0117218383526125
random,4,0.005,3059,2,0.9924760148226438,0.9731898765980455,1.0092591989816617
random,4,0.005,3059,3,0.9619442623624922,0.9564389913794755,1.0026620077293449
random,4,0.005,3059,4,0.9891428236373159,0.9712110432715998,1.0097052861253317
lightweight,4,0.01,6118,0,0.9781796600824048,0.975730611179828,1.0011371647116236
lightweight,4,0.01,6118,1,0.9992060862115867,0.9968209167646105,1.0012172467414113
lightweight,4,0.01,6118,2,1.0082371962962517,0.9833348784031367,1.008203591144761
lightweight,4,0.01,6118,3,0.9977250908996459,0.9948129845910626,1.001425075771639
lightweight,4,0.01,6118,4,0.9870529455832293,0.9845890382279262,1.0011139453152402
random,4,0.01,6118,0,1.007506169293627,1.0033308437545263,1.0019743901272218
random,4,0.01,6118,1,0.9953129949854088,0.9643555846517712,1.0081020402148837
random,4,0.01,6118,2,0.9888970502768668,0.9838394436569214,1.0027566500462064
random,4,0.01,6118,3,0.9855347886414824,0.9818785044720632,1.0018626504726253
random,4,0.01,6118,4,0.9872803177248131,0.9829906675347043,1.002427248330247
lightweight,4,0.05,30590,0,0.9970699010434759,0.9960547990412372,1.000468617326873
lightweight,4,0.05,30590,1,0.9868554030296235,0.9863720945770171,1.0002306092573705
lightweight,4,0.05,30590,2,1.004946220320308,1.0032091146883848,1.00125550809303
lightweight,4,0.05,30590,3,0.9929279482584463,0.9925694853261435,1.0002738784718912
lightweight,4,0.05,30590,4,0.9988858157203893,0.9987584621015593,1.0000492433111543
random,4,0.05,30590,0,0.9952888271818252,0.9866325907704917,1.0073959910363575
random,4,0.05,30590,1,0.9917827394900234,0.99007550804661,1.0012617115366502
random,4,0.05,30590,2,1.0205658453770508,1.0165385813596044,1.0023351506971876
random,4,0.05,30590,3,0.9957597409166011,0.9955638640528974,1.0001344480526648
random,4,0.05,30590,4,1.0025036731117003,1.0022932546240484,1.0001064571065394
lightweight,4,0.1,61180,0,0.9973320088017278,0.9970589627747437,1.0000154854342285
lightweight,4,0.1,61180,1,0.9962959091341205,0.9961408240493338,1.0001446056715324
lightweight,4,0.1,61180,2,1.0084323043860566,1.0069605776929322,1.0012594692910577
lightweight,4,0.1,61180,3,0.9900467510508761,0.9899044078369797,1.000116790966012
lightweight,4,0.1,61180,4,0.9948193475420284,0.9943957830304432,1.0003254669575923
random,4,0.1,61180,0,1.00302006970185,1.0029406801104959,1.0000225020310465
random,4,0.1,61180,1,1.0009297533306283,1.0005246752611792,1.0002077528539497
random,4,0.1,61180,2,1.0088409852259665,1.0090741779767518,1.0013787837217065
random,4,0.1,61180,3,0.997912071155894,0.9978136666139523,1.0000400558093288
random,4,0.1,61180,4,1.001756593778746,1.0015290050663912,0.999998129801684
