algo,k,frac,m,seed,center_idx,Lon,Lat
lightweight,32,0.1,74226.0,3.0,11,-73.9297127635956,40.70404017812776
lightweight,32,0.1,74226.0,3.0,12,-73.99262412326179,40.72282426971613
lightweight,32,0.1,74226.0,3.0,13,-74.0049375695881,40.74398941233641
lightweight,32,0.1,74226.0,3.0,14,-73.98498736659569,40.77237730387537
lightweight,32,0.1,74226.0,3.0,15,-73.97171891389303,40.75918321397299
lightweight,32,0.1,74226.0,3.0,16,-73.94710687304412,40.68813711964983
lightweight,32,0.1,74226.0,3.0,17,-73.98952085112502,40.69450645508858
lightweight,32,0.1,74226.0,3.0,18,-73.98212138721144,40.72865520806855
lightweight,32,0.1,74226.0,3.0,19,-73.97471537152849,40.78786072275045
lightweight,32,0.1,74226.0,3.0,20,-73.90643849546487,40.68256921697111
lightweight,32,0.1,74226.0,3.0,21,-74.03616471677958,40.73620267897038
lightweight,32,0.1,74226.0,3.0,22,-73.99354113053514,40.75558987785667
lightweight,32,0.1,74226.0,3.0,23,-73.96952929835402,40.68568357093214
lightweight,32,0.1,74226.0,3.0,24,-73.95195705497476,40.77895412354719
lightweight,32,0.1,74226.0,3.0,25,-73.87201279816682,40.7295062872694
lightweight,32,0.1,74226.0,3.0,26,-74.00462077420873,40.72167211395176
lightweight,32,0.1,74226.0,3.0,27,-73.88082087513439,40.83164191916238
lightweight,32,0.1,74226.0,3.0,28,-73.9907779399196,40.74034984999162
lightweight,32,0.1,74226.0,3.0,29,-74.00415912522772,40.67679470708789
lightweight,32,0.1,74226.0,3.0,30,-73.94865016652163,40.74314553580099
lightweight,32,0.1,74226.0,3.0,31,-73.95182349691491,40.80541696662864
lightweight,32,0.1,74226.0,4.0,0,-73.96091503865806,40.76901473009277
lightweight,32,0.1,74226.0,4.0,1,-74.00416604604207,40.721953418427965
lightweight,32,0.1,74226.0,4.0,2,-73.98187588063146,40.76131734107282
lightweight,32,0.1,74226.0,4.0,3,-73.93077783819335,40.69816601842577
lightweight,32,0.1,74226.0,4.0,4,-73.87066317040467,40.77120342852483
lightweight,32,0.1,74226.0,4.0,5,-73.9663680812596,40.68679856070243
lightweight,32,0.1,74226.0,4.0,6,-73.9823473996868,40.72918283575332
lightweight,32,0.1,74226.0,4.0,7,-73.9904981865007,40.74099133404548
lightweight,32,0.1,74226.0,4.0,8,-73.93750615675499,40.83020752567185
lightweight,32,0.1,74226.0,4.0,9,-74.00463994660443,40.67612746839877
lightweight,32,0.1,74226.0,4.0,10,-73.98367993739713,40.77534708013467
lightweight,32,0.1,74226.0,4.0,11,-73.91721523792835,40.761493942179634
lightweight,32,0.1,74226.0,4.0,12,-74.03598004673893,40.73625501553063
lightweight,32,0.1,74226.0,4.0,13,-73.9601202609924,40.71722302534603
lightweight,32,0.1,74226.0,4.0,14,-74.00483215656517,40.743918802974626
lightweight,32,0.1,74226.0,4.0,15,-73.98285141573068,40.67071300726001
lightweight,32,0.1,74226.0,4.0,16,-73.95095043046476,40.66978830013182
lightweight,32,0.1,74226.0,4.0,17,-73.99221351515257,40.72268392602009
lightweight,32,0.1,74226.0,4.0,18,-73.99332828481927,40.756217282246375
lightweight,32,0.1,74226.0,4.0,19,-73.97295643735661,40.79073542657641
lightweight,32,0.1,74226.0,4.0,20,-74.01056999463712,40.71011385595571
lightweight,32,0.1,74226.0,4.0,21,-73.97165046933333,40.759026153254034
lightweight,32,0.1,74226.0,4.0,22,-73.90429003650995,40.683789800323765
lightweight,32,0.1,74226.0,4.0,23,-73.87258072073259,40.72979206372351
lightweight,32,0.1,74226.0,4.0,24,-73.951862539687,40.77840257673341
lightweight,32,0.1,74226.0,4.0,25,-73.94655295665554,40.71597853634511
lightweight,32,0.1,74226.0,4.0,26,-73.97971398361372,40.74875012388292
lightweight,32,0.1,74226.0,4.0,27,-74.00251782721138,40.73292526659001
lightweight,32,0.1,74226.0,4.0,28,-73.87947257420834,40.83138606734976
lightweight,32,0.1,74226.0,4.0,29,-73.94843968375827,40.805815557970604
lightweight,32,0.1,74226.0,4.0,30,-73.94864867752965,40.74392722954121
lightweight,32,0.1,74226.0,4.0,31,-73.98955201609478,40.6944004919058
random,32,0.1,74226.0,0.0,0,-73.98860290855828,40.74559391086001
random,32,0.1,74226.0,0.0,1,-73.9608089993284,40.76921114842176
random,32,0.1,74226.0,0.0,2,-73.92270071684588,40.696774432497016
random,32,0.1,74226.0,0.0,3,-73.99223511786737,40.721884335756776
random,32,0.1,74226.0,0.0,4,-73.87037584359936,40.772203053026246
random,32,0.1,74226.0,0.0,5,-74.01026556591883,40.71057453995463
random,32,0.1,74226.0,0.0,6,-74.0043493220339,40.67605186440678
random,32,0.1,74226.0,0.0,7,-74.00410309800976,40.724731449493056
random,32,0.1,74226.0,0.0,8,-73.93215436105477,40.832420486815415
random,32,0.1,74226.0,0.0,9,-73.97160091127922,40.759626495873455
random,32,0.1,74226.0,0.0,10,-73.94430663349917,40.71125787728027
random,32,0.1,74226.0,0.0,11,-73.98205987146014,40.75970016067483
random,32,0.1,74226.0,0.0,12,-73.91735628815628,40.76089365079365
random,32,0.1,74226.0,0.0,13,-73.99459337485844,40.7569218006795
random,32,0.1,74226.0,0.0,14,-73.98275811965811,40.670483665717
random,32,0.1,74226.0,0.0,15,-73.95892989392479,40.71773273866924
random,32,0.1,74226.0,0.0,16,-73.99257571964957,40.73591043804756
random,32,0.1,74226.0,0.0,17,-73.98486613468276,40.77258446866485
random,32,0.1,74226.0,0.0,18,-74.0352325443787,40.73728520710059
random,32,0.1,74226.0,0.0,19,-73.96682227171492,40.68676911655531
random,32,0.1,74226.0,0.0,20,-73.8882,40.66752808988764
random,32,0.1,74226.0,0.0,21,-73.95185243154883,40.77852827952595
random,32,0.1,74226.0,0.0,22,-73.87030785123967,40.73027272727273
random,32,0.1,74226.0,0.0,23,-73.98152102601156,40.72949082369942
random,32,0.1,74226.0,0.0,24,-73.94000618374558,40.80505671378092
random,32,0.1,74226.0,0.0,25,-73.94854031476997,40.74355266343826
random,32,0.1,74226.0,0.0,26,-73.95003077816493,40.671392566782814
random,32,0.1,74226.0,0.0,27,-73.96029260312945,40.80704623044097
random,32,0.1,74226.0,0.0,28,-74.00470601417354,40.74145052671902
random,32,0.1,74226.0,0.0,29,-73.97750832898173,40.74873694516971
random,32,0.1,74226.0,0.0,30,-73.97500027654867,40.787647455752214
random,32,0.1,74226.0,0.0,31,-73.9896949120603,40.69469956030151
random,32,0.1,74226.0,1.0,0,-73.98161068952938,40.72874888726742
random,32,0.1,74226.0,1.0,1,-73.86857480620155,40.72317906976744
random,32,0.1,74226.0,1.0,2,-73.96066715669896,40.76910818576679
random,32,0.1,74226.0,1.0,3,-74.00451967871486,40.72161059236948
random,32,0.1,74226.0,1.0,4,-73.94376270226537,40.711215857605175
random,32,0.1,74226.0,1.0,5,-73.95080203883495,40.805610194174754
random,32,0.1,74226.0,1.0,6,-73.98296753488373,40.670255255813956
random,32,0.1,74226.0,1.0,7,-73.98435411061286,40.773529446935726
random,32,0.1,74226.0,1.0,8,-74.00321348216875,40.73231948390838
random,32,0.1,74226.0,1.0,9,-73.97710275715801,40.748802465535526
random,32,0.1,74226.0,1.0,10,-73.98204746720485,40.759874429868816
random,32,0.1,74226.0,1.0,11,-73.87116632978723,40.77081335106383
random,32,0.1,74226.0,1.0,12,-73.94922087912087,40.74175347985348
random,32,0.1,74226.0,1.0,13,-73.9925340544157,40.72223240410348
random,32,0.1,74226.0,1.0,14,-73.91976861143525,40.69522170361727
random,32,0.1,74226.0,1.0,15,-74.00514732142857,40.67584464285714
random,32,0.1,74226.0,1.0,16,-73.97408221127532,40.78923519430761
random,32,0.1,74226.0,1.0,17,-74.00467117117117,40.74373648648648
random,32,0.1,74226.0,1.0,18,-73.98831162280702,40.74648896929825
random,32,0.1,74226.0,1.0,19,-74.03540795918367,40.736447142857145
random,32,0.1,74226.0,1.0,20,-73.95204309224772,40.77882901689043
random,32,0.1,74226.0,1.0,21,-73.95911313937118,40.71733186297513
random,32,0.1,74226.0,1.0,22,-73.94883497536946,40.67122278325123
random,32,0.1,74226.0,1.0,23,-73.99448302699598,40.757411229178636
random,32,0.1,74226.0,1.0,24,-73.93837816091954,40.83108103448276
random,32,0.1,74226.0,1.0,25,-73.91778670658682,40.76212766467066
random,32,0.1,74226.0,1.0,26,-73.96674923547401,40.68640237003058
random,32,0.1,74226.0,1.0,27,-73.99111938598664,40.736633968804156
random,32,0.1,74226.0,1.0,28,-73.97156923994547,40.759687627811864
random,32,0.1,74226.0,1.0,29,-74.010558808933,40.71000642404191
random,32,0.1,74226.0,1.0,30,-73.88743908045977,40.82762413793103
random,32,0.1,74226.0,1.0,31,-73.98962858056267,40.69438797953964
random,32,0.1,74226.0,2.0,0,-73.96084210704608,40.76879115853659
random,32,0.1,74226.0,2.0,1,-73.99224509803922,40.72253772893773
random,32,0.1,74226.0,2.0,2,-73.87072324414716,40.77139108138238
random,32,0.1,74226.0,2.0,3,-73.94628114754099,40.71568651266766
random,32,0.1,74226.0,2.0,4,-73.9817070058382,40.76030521267723
random,32,0.1,74226.0,2.0,5,-73.95013729946524,40.66967553475936
random,32,0.1,74226.0,2.0,6,-74.00492481089259,40.74368350983359
random,32,0.1,74226.0,2.0,7,-74.01057390586293,40.709885631709334
random,32,0.1,74226.0,2.0,8,-73.93690574912893,40.82891045296167
random,32,0.1,74226.0,2.0,9,-73.9304149054505,40.69808364849833
random,32,0.1,74226.0,2.0,10,-73.99344910569106,40.755726922183506
random,32,0.1,74226.0,2.0,11,-73.91830983810709,40.76309190535492
random,32,0.1,74226.0,2.0,12,-73.97454956962025,40.78831903797468
random,32,0.1,74226.0,2.0,13,-73.99056803436788,40.740715167455726
random,32,0.1,74226.0,2.0,14,-73.90080553633219,40.68638062283737
random,32,0.1,74226.0,2.0,15,-73.96597097264437,40.68625744680851
random,32,0.1,74226.0,2.0,16,-73.98948220747889,40.6943246079614
random,32,0.1,74226.0,2.0,17,-74.00445881364072,40.7215628962536
random,32,0.1,74226.0,2.0,18,-73.97170693911593,40.758987356130106
random,32,0.1,74226.0,2.0,19,-73.98256832174776,40.67068997020854
random,32,0.1,74226.0,2.0,20,-73.95966087605774,40.71749223494276
random,32,0.1,74226.0,2.0,21,-73.98492469714732,40.77274626807347
random,32,0.1,74226.0,2.0,22,-74.00459529616725,40.676286759581885
random,32,0.1,74226.0,2.0,23,-73.98217443756114,40.7293696119987
random,32,0.1,74226.0,2.0,24,-73.87464275362319,40.731744202898554
random,32,0.1,74226.0,2.0,25,-73.95191204717776,40.77872409435552
random,32,0.1,74226.0,2.0,26,-74.03512008639309,40.73695982721382
random,32,0.1,74226.0,2.0,27,-73.877525,40.83426625
random,32,0.1,74226.0,2.0,28,-73.94781006369426,40.744527515923565
random,32,0.1,74226.0,2.0,29,-73.97947816521378,40.74827106683271
random,32,0.1,74226.0,2.0,30,-74.00268427792915,40.732466403269754
random,32,0.1,74226.0,2.0,31,-73.95127386478305,40.80607689202825
random,32,0.1,74226.0,3.0,0,-73.98169546065904,40.738419905850705
random,32,0.1,74226.0,3.0,1,-73.95159183852567,40.77891412900395
random,32,0.1,74226.0,3.0,2,-74.0104175050813,40.710613109756096
random,32,0.1,74226.0,3.0,3,-73.95965863979849,40.71756523929471
random,32,0.1,74226.0,3.0,4,-73.87019444147515,40.7720920363442
random,32,0.1,74226.0,3.0,5,-73.9712022259951,40.760038803999244
random,32,0.1,74226.0,3.0,6,-74.00478614348614,40.736114996115
random,32,0.1,74226.0,3.0,7,-73.98765998254419,40.72326921230635
random,32,0.1,74226.0,3.0,8,-73.98280468046805,40.670607560756075
random,32,0.1,74226.0,3.0,9,-73.96606720351392,40.68709458272328
random,32,0.1,74226.0,3.0,10,-73.99452269687964,40.760702117384845
random,32,0.1,74226.0,3.0,11,-73.96037098184263,40.76931089441829
random,32,0.1,74226.0,3.0,12,-73.90158695652174,40.681960000000004
random,32,0.1,74226.0,3.0,13,-73.94842935064935,40.743648961038964
random,32,0.1,74226.0,3.0,14,-74.00446018867925,40.67648169811321
random,32,0.1,74226.0,3.0,15,-73.93230231578947,40.83173347368421
random,32,0.1,74226.0,3.0,16,-73.97256064178127,40.79104905042567
random,32,0.1,74226.0,3.0,17,-73.97718768529076,40.751248415051315
random,32,0.1,74226.0,3.0,18,-73.9489247279921,40.80764045499505
random,32,0.1,74226.0,3.0,19,-73.91805449308755,40.761747235023044
random,32,0.1,74226.0,3.0,20,-73.9507903990025,40.67103366583541
random,32,0.1,74226.0,3.0,21,-73.98990386033398,40.74902600303622
random,32,0.1,74226.0,3.0,22,-74.00207387630957,40.723075278810406
random,32,0.1,74226.0,3.0,23,-73.94599954233409,40.71471258581236
random,32,0.1,74226.0,3.0,24,-73.87490473186119,40.72885425867508
random,32,0.1,74226.0,3.0,25,-73.98265272643253,40.776775
random,32,0.1,74226.0,3.0,26,-74.0361341356674,40.73562997811816
random,32,0.1,74226.0,3.0,27,-73.9820820786282,40.76183400250941
random,32,0.1,74226.0,3.0,28,-73.92843661464586,40.69776302521009
random,32,0.1,74226.0,3.0,29,-73.98938400511837,40.69446960972489
random,32,0.1,74226.0,3.0,30,-74.00436412485183,40.746770367443695
random,32,0.1,74226.0,3.0,31,-73.99237716254753,40.736678041825094
random,32,0.1,74226.0,4.0,0,-73.99349424809425,40.75593945483946
random,32,0.1,74226.0,4.0,1,-73.95888981868899,40.71735560204556
random,32,0.1,74226.0,4.0,2,-73.95203528667791,40.77851821247892
random,32,0.1,74226.0,4.0,3,-73.9923699706622,40.722883382229675
random,32,0.1,74226.0,4.0,4,-73.88758075,40.7643565
random,32,0.1,74226.0,4.0,5,-73.98177977624785,40.671617641996555
random,32,0.1,74226.0,4.0,6,-73.97199583531275,40.759031274742675
random,32,0.1,74226.0,4.0,7,-73.94590246636771,40.80644686098655
random,32,0.1,74226.0,4.0,8,-73.99004559043348,40.741208619830594
random,32,0.1,74226.0,4.0,9,-73.97056610664718,40.79416712929145
random,32,0.1,74226.0,4.0,10,-73.91997831184057,40.694963540445485
random,32,0.1,74226.0,4.0,11,-73.98120223948811,40.779186151736745
random,32,0.1,74226.0,4.0,12,-74.00443440218743,40.721844543872734
random,32,0.1,74226.0,4.0,13,-73.98931893603546,40.69458904369854
random,32,0.1,74226.0,4.0,14,-73.98306658574266,40.763610659898475
random,32,0.1,74226.0,4.0,15,-74.00492220248668,40.74370936310581
random,32,0.1,74226.0,4.0,16,-73.98202317388494,40.72932023270847
random,32,0.1,74226.0,4.0,17,-73.96476687211094,40.68753913713405
random,32,0.1,74226.0,4.0,18,-73.86622016129033,40.72016854838709
random,32,0.1,74226.0,4.0,19,-73.94909947159842,40.67056538969617
random,32,0.1,74226.0,4.0,20,-73.86837016885553,40.77150675422139
random,32,0.1,74226.0,4.0,21,-73.94906426858513,40.742818824940045
random,32,0.1,74226.0,4.0,22,-73.96078401450231,40.768889716545814
random,32,0.1,74226.0,4.0,23,-73.97968345454545,40.74987878181818
random,32,0.1,74226.0,4.0,24,-73.91963559556787,40.76115096952908
random,32,0.1,74226.0,4.0,25,-74.00382491694351,40.67578737541528
random,32,0.1,74226.0,4.0,26,-74.00233160427807,40.73277090909091
random,32,0.1,74226.0,4.0,27,-73.93756184738956,40.832648795180724
random,32,0.1,74226.0,4.0,28,-73.87660421052631,40.83366947368421
random,32,0.1,74226.0,4.0,29,-74.0105734789823,40.710117975663714
random,32,0.1,74226.0,4.0,30,-73.94342107404394,40.711731570382426
random,32,0.1,74226.0,4.0,31,-74.03588982683982,40.73670995670996
lightweight,32,0.25,185566.0,0.0,0,-73.96685222033739,40.68641137276117
lightweight,32,0.25,185566.0,0.0,1,-73.97935431491199,40.752556783894995
lightweight,32,0.25,185566.0,0.0,2,-73.8708263124782,40.77095045561198
lightweight,32,0.25,185566.0,0.0,3,-73.98705317414446,40.72310454079394
lightweight,32,0.25,185566.0,0.0,4,-73.9468584596051,40.805916497208216
lightweight,32,0.25,185566.0,0.0,5,-73.9429302260449,40.7094419675088
lightweight,32,0.25,185566.0,0.0,6,-73.95192534393729,40.7787248962513
lightweight,32,0.25,185566.0,0.0,7,-74.010449240966,40.71060901404487
lightweight,32,0.25,185566.0,0.0,8,-74.00447624633871,40.73614536489795
lightweight,32,0.25,185566.0,0.0,9,-73.9170983943309,40.76093579798676
lightweight,32,0.25,185566.0,0.0,10,-73.99340327997771,40.75894807673203
lightweight,32,0.25,185566.0,0.0,11,-73.91906195983772,40.69412615879
lightweight,32,0.25,185566.0,0.0,12,-73.9825025488698,40.777515826698036
lightweight,32,0.25,185566.0,0.0,13,-73.98040876523167,40.739916249132776
lightweight,32,0.25,185566.0,0.0,14,-73.99074592647672,40.74633093335434
lightweight,32,0.25,185566.0,0.0,15,-73.94978283193207,40.67112338639034
lightweight,32,0.25,185566.0,0.0,16,-73.93752519337227,40.83109371453798
lightweight,32,0.25,185566.0,0.0,17,-73.95840136354197,40.717408695321204
lightweight,32,0.25,185566.0,0.0,18,-73.8694709553166,40.72229475269509
lightweight,32,0.25,185566.0,0.0,19,-73.98167312318012,40.763355396071766
lightweight,32,0.25,185566.0,0.0,20,-74.03641641502884,40.73491722806843
lightweight,32,0.25,185566.0,0.0,21,-74.00195348991325,40.722913709216655
lightweight,32,0.25,185566.0,0.0,22,-73.94881894839169,40.742244307246196
lightweight,32,0.25,185566.0,0.0,23,-73.87932698061552,40.8312172818714
lightweight,32,0.25,185566.0,0.0,24,-73.960734512565,40.769028741939934
lightweight,32,0.25,185566.0,0.0,25,-73.98959986095375,40.694492260677414
lightweight,32,0.25,185566.0,0.0,26,-73.98286061518324,40.67048907318864
lightweight,32,0.25,185566.0,0.0,27,-73.99166668076167,40.734799239859676
lightweight,32,0.25,185566.0,0.0,28,-73.97127938940011,40.75937353065946
lightweight,32,0.25,185566.0,0.0,29,-73.97177500257297,40.792501368536755
lightweight,32,0.25,185566.0,0.0,30,-74.0040778049699,40.67621306619873
lightweight,32,0.25,185566.0,0.0,31,-74.00440510660302,40.74680812234973
lightweight,32,0.25,185566.0,1.0,0,-74.00344016011607,40.73062192181321
lightweight,32,0.25,185566.0,1.0,1,-73.9469257150702,40.80629135193304
lightweight,32,0.25,185566.0,1.0,2,-73.97178183886851,40.758970224534735
lightweight,32,0.25,185566.0,1.0,3,-73.96724938587259,40.68595212216351
lightweight,32,0.25,185566.0,1.0,4,-73.87057432653083,40.77133312666237
lightweight,32,0.25,185566.0,1.0,5,-73.95969931496616,40.71750973399657
lightweight,32,0.25,185566.0,1.0,6,-73.99065974113739,40.74834472963899
lightweight,32,0.25,185566.0,1.0,7,-73.92795506471225,40.697875401850645
lightweight,32,0.25,185566.0,1.0,8,-73.9716097691542,40.792376100238975
lightweight,32,0.25,185566.0,1.0,9,-73.95202463132006,40.77851748269047
lightweight,32,0.25,185566.0,1.0,10,-73.99441651688953,40.721934900932176
lightweight,32,0.25,185566.0,1.0,11,-74.00985485184275,40.70758083801995
lightweight,32,0.25,185566.0,1.0,12,-73.95033246738735,40.67050660892406
lightweight,32,0.25,185566.0,1.0,13,-73.91756818109047,40.761492365516766
lightweight,32,0.25,185566.0,1.0,14,-73.98227639230699,40.7772382276538
lightweight,32,0.25,185566.0,1.0,15,-74.00462366924624,40.743415549226775
lightweight,32,0.25,185566.0,1.0,16,-73.97899894389712,40.74795468400731
lightweight,32,0.25,185566.0,1.0,17,-73.87368447157593,40.73136351321523
lightweight,32,0.25,185566.0,1.0,18,-73.99471925642884,40.76028201946853
lightweight,32,0.25,185566.0,1.0,19,-73.99268368326481,40.69177526155439
lightweight,32,0.25,185566.0,1.0,20,-73.89869351868892,40.681868194223014
lightweight,32,0.25,185566.0,1.0,21,-73.9903474021584,40.73710774950267
lightweight,32,0.25,185566.0,1.0,22,-74.00851646957564,40.71863857681098
lightweight,32,0.25,185566.0,1.0,23,-73.96102615118618,40.76891104506003
lightweight,32,0.25,185566.0,1.0,24,-73.94582660831053,40.71455551434879
lightweight,32,0.25,185566.0,1.0,25,-73.9487931882615,40.74332188998456
lightweight,32,0.25,185566.0,1.0,26,-73.98248944408354,40.72719444343951
lightweight,32,0.25,185566.0,1.0,27,-73.8793789944921,40.831112959643676
lightweight,32,0.25,185566.0,1.0,28,-73.98214485315644,40.76133854548366
lightweight,32,0.25,185566.0,1.0,29,-73.93750656451664,40.83153105879177
lightweight,32,0.25,185566.0,1.0,30,-73.987240106902,40.669364253117614
lightweight,32,0.25,185566.0,1.0,31,-74.03582735955263,40.73597394447761
lightweight,32,0.25,185566.0,2.0,0,-73.97675355466967,40.7844638186212
lightweight,32,0.25,185566.0,2.0,1,-73.95979171605063,40.71720794337883
lightweight,32,0.25,185566.0,2.0,2,-74.0047281252672,40.74323459528305
lightweight,32,0.25,185566.0,2.0,3,-73.87064299744516,40.771189101452386
lightweight,32,0.25,185566.0,2.0,4,-73.98491276940231,40.726304295455726
lightweight,32,0.25,185566.0,2.0,5,-73.97174679931742,40.758859893208296
lightweight,32,0.25,185566.0,2.0,6,-74.01010573843185,40.71165924613241
lightweight,32,0.25,185566.0,2.0,7,-73.93835002693469,40.83122818369876
lightweight,32,0.25,185566.0,2.0,8,-73.9505921389892,40.67029161292889
lightweight,32,0.25,185566.0,2.0,9,-73.92899103351965,40.69846131761909
lightweight,32,0.25,185566.0,2.0,10,-73.9894900839545,40.6944024000324
lightweight,32,0.25,185566.0,2.0,11,-73.99330296670351,40.7554122823807
lightweight,32,0.25,185566.0,2.0,12,-73.95200694984736,40.77871656102838
lightweight,32,0.25,185566.0,2.0,13,-73.96567822250474,40.68706571595647
lightweight,32,0.25,185566.0,2.0,14,-73.91764652248351,40.761500084984775
lightweight,32,0.25,185566.0,2.0,15,-73.98007040836426,40.74680695612835
lightweight,32,0.25,185566.0,2.0,16,-73.90323002481665,40.6829072832741
lightweight,32,0.25,185566.0,2.0,17,-74.03575031950916,40.736481955758784
lightweight,32,0.25,185566.0,2.0,18,-74.00416417797649,40.72978326685447
lightweight,32,0.25,185566.0,2.0,19,-73.9460679392375,40.71505897243163
lightweight,32,0.25,185566.0,2.0,20,-73.99109706929694,40.740064641194024
lightweight,32,0.25,185566.0,2.0,21,-73.94237573107617,40.80521648950186
lightweight,32,0.25,185566.0,2.0,22,-73.997288895244,40.721783428829504
lightweight,32,0.25,185566.0,2.0,23,-73.96093637211976,40.76895949637365
lightweight,32,0.25,185566.0,2.0,24,-73.96524752622787,40.8013763902252
lightweight,32,0.25,185566.0,2.0,25,-74.00391048867722,40.67650532575988
lightweight,32,0.25,185566.0,2.0,26,-73.98614312671084,40.77109742458001
lightweight,32,0.25,185566.0,2.0,27,-73.87203579093129,40.72931507191115
lightweight,32,0.25,185566.0,2.0,28,-73.98265591445865,40.67052872774206
lightweight,32,0.25,185566.0,2.0,29,-73.88078458219073,40.8322772593404
lightweight,32,0.25,185566.0,2.0,30,-73.94912765078735,40.74329230714707
lightweight,32,0.25,185566.0,2.0,31,-73.98140299017211,40.75983119335178
lightweight,32,0.25,185566.0,3.0,0,-74.00378778244203,40.73323902178676
lightweight,32,0.25,185566.0,3.0,1,-73.96060868869459,40.76916388202344
lightweight,32,0.25,185566.0,3.0,2,-73.87071683549146,40.771221881466595
lightweight,32,0.25,185566.0,3.0,3,-73.92833291430507,40.69827524228402
lightweight,32,0.25,185566.0,3.0,4,-73.96604016479573,40.68672211459829
lightweight,32,0.25,185566.0,3.0,5,-73.98012425269387,40.749948014384216
lightweight,32,0.25,185566.0,3.0,6,-73.96117137527636,40.80250101074628
lightweight,32,0.25,185566.0,3.0,7,-73.95016232629345,40.67047494323493
lightweight,32,0.25,185566.0,3.0,8,-73.94582462734354,40.71525713886709
lightweight,32,0.25,185566.0,3.0,9,-73.93867254680637,40.82217379767989
lightweight,32,0.25,185566.0,3.0,10,-73.99331400242232,40.75611370485191
lightweight,32,0.25,185566.0,3.0,11,-73.9906802873663,40.74153313298294
lightweight,32,0.25,185566.0,3.0,12,-74.01064917352348,40.71008470331914
lightweight,32,0.25,185566.0,3.0,13,-73.94878497250272,40.74339986761432
lightweight,32,0.25,185566.0,3.0,14,-73.97819836766287,40.783196344989804
lightweight,32,0.25,185566.0,3.0,15,-73.95125190209518,40.77960581594032
lightweight,32,0.25,185566.0,3.0,16,-74.00423874434827,40.67642949560739
lightweight,32,0.25,185566.0,3.0,17,-73.90121061045637,40.68189186807359
lightweight,32,0.25,185566.0,3.0,18,-74.00479513082962,40.744147975455306
lightweight,32,0.25,185566.0,3.0,19,-73.98295734492518,40.670700236722276
lightweight,32,0.25,185566.0,3.0,20,-73.9173807362908,40.761219750579244
lightweight,32,0.25,185566.0,3.0,21,-73.98338122648686,40.76494881223115
lightweight,32,0.25,185566.0,3.0,22,-73.872112359348,40.72998848888317
lightweight,32,0.25,185566.0,3.0,23,-73.98956553073488,40.694451968247655
lightweight,32,0.25,185566.0,3.0,24,-73.99470535271857,40.726092328530996
lightweight,32,0.25,185566.0,3.0,25,-74.03598472802602,40.73594331638706
lightweight,32,0.25,185566.0,3.0,26,-73.97213216582662,40.75918706783225
lightweight,32,0.25,185566.0,3.0,27,-73.882041679595,40.83234331966247
lightweight,32,0.25,185566.0,3.0,28,-73.9597622774737,40.71750305692024
lightweight,32,0.25,185566.0,3.0,29,-73.98700374132605,40.71985382925694
lightweight,32,0.25,185566.0,3.0,30,-74.00467842844716,40.7213397335366
lightweight,32,0.25,185566.0,3.0,31,-73.98220759037604,40.73194889521973
lightweight,32,0.25,185566.0,4.0,0,-73.97987557982864,40.75026872032747
lightweight,32,0.25,185566.0,4.0,1,-73.95991931359367,40.71717309232054
lightweight,32,0.25,185566.0,4.0,2,-74.00414744424901,40.72239250913948
lightweight,32,0.25,185566.0,4.0,3,-73.87070915269399,40.77123474756835
lightweight,32,0.25,185566.0,4.0,4,-73.96103064853673,40.76869195122821
lightweight,32,0.25,185566.0,4.0,5,-73.98317398146172,40.67012947106001
lightweight,32,0.25,185566.0,4.0,6,-73.95191347975809,40.805407895174795
lightweight,32,0.25,185566.0,4.0,7,-74.00258687848701,40.73358070949349
lightweight,32,0.25,185566.0,4.0,8,-73.99206998092511,40.72279715789579
lightweight,32,0.25,185566.0,4.0,9,-73.9215270633016,40.69937268402803
lightweight,32,0.25,185566.0,4.0,10,-73.98389879007078,40.766768040956975
lightweight,32,0.25,185566.0,4.0,11,-73.99011363700554,40.74101750641446
lightweight,32,0.25,185566.0,4.0,12,-73.98960025579568,40.694560769395174
lightweight,32,0.25,185566.0,4.0,13,-73.91765182939844,40.7624407616213
lightweight,32,0.25,185566.0,4.0,14,-73.97595130392753,40.78634520072486
lightweight,32,0.25,185566.0,4.0,15,-73.99300347484305,40.75592245251637
lightweight,32,0.25,185566.0,4.0,16,-74.01044205325898,40.71024543910648
lightweight,32,0.25,185566.0,4.0,17,-73.93719836659312,40.828939712895036
lightweight,32,0.25,185566.0,4.0,18,-74.03622898366179,40.73588844717768
lightweight,32,0.25,185566.0,4.0,19,-73.95202027332118,40.667795259900494
lightweight,32,0.25,185566.0,4.0,20,-74.0043794042077,40.676386227371076
lightweight,32,0.25,185566.0,4.0,21,-73.89218572416208,40.66970045974506
lightweight,32,0.25,185566.0,4.0,22,-73.94449262409485,40.689867656775995
lightweight,32,0.25,185566.0,4.0,23,-73.87189999381403,40.730738437455265
lightweight,32,0.25,185566.0,4.0,24,-73.98201147303357,40.72936445972654
lightweight,32,0.25,185566.0,4.0,25,-73.95201574382459,40.778603672243925
lightweight,32,0.25,185566.0,4.0,26,-73.97248448242054,40.75931183879511
lightweight,32,0.25,185566.0,4.0,27,-73.94588064487314,40.715699158561286
lightweight,32,0.25,185566.0,4.0,28,-73.94873035797252,40.74319995201317
lightweight,32,0.25,185566.0,4.0,29,-73.96859321170938,40.68607906777604
