algo,k,frac,m,seed,r1,r2,r3
random,8,0.005,3711,4,1.0294484608740662,1.0165036860146375,1.0065670238216429
lightweight,8,0.01,7423,0,1.0065111975101404,1.0036059893968199,1.001476360721657
lightweight,8,0.01,7423,1,0.9946445124470686,0.9904009661051476,1.002543006499204
lightweight,8,0.01,7423,2,1.0047219879689349,1.0019725301065567,1.0011843198763501
lightweight,8,0.01,7423,3,1.0200437852980182,1.0177652120504714,1.001089691284633
lightweight,8,0.01,7423,4,0.9969615497208453,0.9942894145530516,1.0015587609676284
random,8,0.01,7423,0,1.006731999909302,1.0016955720091794,1.00216442668554
random,8,0.01,7423,1,0.9984107592123439,0.9933824091552078,1.0022960862744277
random,8,0.01,7423,2,0.9798165694240104,0.9780231989872218,1.0007652813574799
random,8,0.01,7423,3,0.9859118213433626,0.9779911758849243,1.0034315631022375
random,8,0.01,7423,4,1.0317061222601067,1.0264288013553557,1.002907238415875
lightweight,8,0.05,37113,0,0.9990764083964103,0.998054285467914,1.00236948309082
lightweight,8,0.05,37113,1,1.001398422305355,1.0008338441202065,1.000284477444419
lightweight,8,0.05,37113,2,1.0060152797201547,1.0058416220608513,1.000126661240995
lightweight,8,0.05,37113,3,1.001449829000403,1.00043086228962,1.0003492743804394
lightweight,8,0.05,37113,4,1.0005630870911972,0.999892659858318,1.0004420955294904
random,8,0.05,37113,0,1.002282351528993,1.001385027287039,1.0004346551093037
random,8,0.05,37113,1,0.9930755305991827,0.9901218229450613,1.001299922606009
random,8,0.05,37113,2,0.9917109841951842,0.9903095742416494,1.000628526395837
random,8,0.05,37113,3,0.987663479259853,0.983624997643931,1.0061571794449784
random,8,0.05,37113,4,1.013006100807228,1.011959202698286,1.0004243646076512
lightweight,8,0.1,74226,0,1.0017918430354873,1.0016274082858072,1.0000680460535272
lightweight,8,0.1,74226,1,0.9984344632852257,0.9979020192630524,1.0004128624975421
lightweight,8,0.1,74226,2,1.0037325493058784,1.003550105997763,1.0003664536024452
lightweight,8,0.1,74226,3,0.9987782461254279,0.9981558503566104,1.0001971707778536
lightweight,8,0.1,74226,4,0.9964798127541115,0.9958942559863764,1.0004268452626555
random,8,0.1,74226,0,1.001709375366877,1.001458429508246,1.0001272842884459
random,8,0.1,74226,1,0.9996746446666681,0.999217697416866,1.0002510465434826
random,8,0.1,74226,2,0.998682898099268,0.9981353386078042,1.0001958001986389
random,8,0.1,74226,3,0.9964366020247407,0.9958975379475629,1.0002739026016785
random,8,0.1,74226,4,1.0063178681819103,1.0059049248578529,1.000188412580312
lightweight,8,0.25,185566,0,0.9986555722310918,0.9985173335093934,1.0000863583713828
lightweight,8,0.25,185566,1,1.0007131521597168,1.000565282167181,1.000087946280719
lightweight,8,0.25,185566,2,0.9970220261061409,0.9969466047243851,1.0001980995593187
lightweight,8,0.25,185566,3,0.9977624804541775,0.9976808862454098,1.0000316916327343
lightweight,8,0.25,185566,4,0.9986479396262344,0.9985437240221974,1.0000050655764794
random,8,0.25,185566,0,0.996230982679712,0.9961418701944115,1.0000481136893067
random,8,0.25,185566,1,1.0027723362426038,1.0025279018215902,1.000120505504318
random,8,0.25,185566,2,1.003293885879337,1.0031369879670273,1.0001920109778852
random,8,0.25,185566,3,0.9975844853854855,0.9973188662460661,1.000034483616435
random,8,0.25,185566,4,0.9991861222373007,0.999040523623667,1.0000650007875722
lightweight,8,0.5,371132,0,0.9999779725622725,0.9999140047597928,1.000032680722019
lightweight,8,0.5,371132,1,0.998720544710123,0.9986988272092725,1.000030228069016
lightweight,8,0.5,371132,2,0.9989500432531033,0.9987849113699395,1.00021401181409
lightweight,8,0.5,371132,3,0.9991088371625384,0.9991453721627365,1.0000582346985711
lightweight,8,0.5,371132,4,1.0021330075650827,1.0020931561870396,0.9999853219016603
random,8,0.5,371132,0,0.999754585125871,0.9997273932974826,0.9999761443593419
random,8,0.5,371132,1,0.9995897049231665,0.9995498519593716,0.9999928907201783
random,8,0.5,371132,2,1.0008668464010477,1.0008165887661318,0.9999640032788872
random,8,0.5,371132,3,0.9964545020996127,0.9963227688380959,1.0000817427384905
random,8,0.5,371132,4,1.0002376342010284,1.0001613526748092,0.9999874474496996
lightweight,16,0.0025,1856,0,1.0187427557953472,0.9791249459061151,1.023413909136014
lightweight,16,0.0025,1856,1,0.9412192838411023,0.8913862608164129,1.0213252108204856
lightweight,16,0.0025,1856,2,1.0182118488223304,0.9677623025776594,1.0181098036655871
lightweight,16,0.0025,1856,3,1.0129278879924204,0.9776729052217479,1.0213523844856187
lightweight,16,0.0025,1856,4,0.998785246309033,0.9322144164311812,1.027012328497503
random,16,0.0025,1856,0,1.016715521046505,0.9929362617054324,1.011055922594645
random,16,0.0025,1856,1,1.023399171505403,0.9647012184644675,1.0263430459008143
random,16,0.0025,1856,2,0.9531157574576568,0.9124352283254877,1.0167671330328283
random,16,0.0025,1856,3,0.9653348968153603,0.9062841285479116,1.0303323505569812
random,16,0.0025,1856,4,1.097693496324707,1.0187404927164572,1.0393107126766652
lightweight,16,0.005,3711,0,0.998159201654407,0.9926530624841979,0.9999629786220535
lightweight,16,0.005,3711,1,0.9518401469150339,0.9274547763447167,1.0143609938598823
